GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
PEMT	20.8124	24.1046	0.211866	0.1407
SREBF1	50.9239	49.7505	-0.0336329	0.82155
TOM1L2	10.1954	6.99421	-0.543691	5e-05
ATPAF2	13.5178	12.755	-0.0838006	0.56095
FLII	48.6492	51.3945	0.0792006	0.6241
TOP3A	10.1254	10.0049	-0.0172735	0.89425
SHMT1	25.2148	26.9867	0.0979756	0.5773
ZNF286B	5.69602	5.25324	-0.116745	0.39715
FAM83G	10.1915	11.3819	0.159377	0.2482
B9D1	13.7145	12.7709	-0.102832	0.6909
ALDH3A1	0.572401	0.59598	0.058239	0.8499
ULK2	2.66963	2.5577	-0.0617918	0.7189
AKAP10	11.5605	11.2396	-0.0406147	0.76845
USP22	85.9774	89.3092	0.054852	0.6651
TMEM11	14.7762	14.2488	-0.0524364	0.72
C17orf103	1.78797	1.50394	-0.24958	0.1439
C17orf51	2.7047	2.75394	0.0260284	0.85535
C17orf108	2.5436	3.24099	0.349565	0.08855
IFT20	15.4388	14.2566	-0.114926	0.7954
POLDIP2	39.1847	43.5537	0.152507	0.3346
SLC46A1	5.9738	6.66116	0.157123	0.23995
UNC119	26.6162	32.0325	0.267229	0.0461
PIGS	17.1554	18.7449	0.127839	0.32465
ALDOC	43.4969	51.4705	0.242833	0.06015
SPAG5	23.5771	24.5629	0.0590954	0.65385
SGK494	1.26792	1.68655	0.411609	0.6788
KIAA0100	36.6704	37.9377	0.0490177	0.69685
SDF2	26.8293	25.7585	-0.0587584	0.67585
TLCD1	20.0003	25.6169	0.357076	0.6942
C17orf63	8.96472	9.1394	0.0278404	0.8376
FLOT2	41.7578	43.9624	0.0742245	0.5557
DHRS13	6.99587	6.68972	-0.0645587	0.67865
PHF12	11.538	13.2343	0.19789	0.1297
MYO18A,TIAF1	14.9381	12.8566	-0.216487	0.0883
NUFIP2	19.9016	18.2526	-0.124784	0.3154
ABHD15	5.71888	5.53309	-0.0476467	0.7404
GIT1	30.8378	34.1734	0.148173	0.24025
CORO6	1.98334	2.18881	0.142215	0.72955
SSH2	3.94764	3.45043	-0.194216	0.15425
BLMH	26.9847	29.5071	0.128922	0.3182
CRLF3	17.528	16.7929	-0.0618131	0.6406
TEFM	10.7689	11.4435	0.0876641	0.5786
C17orf79	38.5035	44.9861	0.224488	0.0959
UTP6	25.4643	27.1222	0.0909975	0.48785
C17orf75	5.35627	4.74303	-0.175418	0.2232
MYO1D	16.2924	18.0103	0.144624	0.25435
CCT6B	0.935224	1.07476	0.200633	0.46205
RAD51D,RFFL	19.5615	21.596	0.142742	0.2968
NLE1	16.0006	16.2789	0.0248806	0.8534
PEX12	3.67048	3.77981	0.0423466	0.80285
MMP28	0.98018	0.85058	-0.2046	0.55385
CCL5	2.65145	2.67695	0.0138052	0.9574
RDM1	3.96792	3.77316	-0.0726092	0.73945
TBC1D3B	1.15024	1.31844	0.196904	0.38615
TBC1D3C	1.20218	1.50532	0.324417	0.14055
TBC1D3H	1.20149	1.39713	0.217648	0.3219
TBC1D3G	1.13403	1.31981	0.218875	0.33115
MYO19	21.2539	28.0463	0.400085	0.02
ACACA	39.6259	33.0657	-0.261108	0.0369
SYNRG	7.71452	7.87024	0.02883	0.82305
DDX52	19.7885	19.6675	-0.00884332	0.946
HNF1B	1.3776	2.44093	0.825278	0.0001
TBC1D3	2.29061	2.6737	0.223104	0.2409
LOC440434	28.5045	28.1117	-0.0200195	0.88235
SRCIN1	1.66061	1.43612	-0.209537	0.1751
C17orf96	19.2067	24.127	0.329033	0.01045
PCGF2	23.3842	23.3559	-0.00174886	0.9913
PIP4K2B	18.4079	19.4348	0.0783148	0.5278
CWC25	8.94079	9.361	0.0662605	0.6353
RPL23	1577.37	1369.35	-0.20403	0.10645
CACNB1	2.80784	2.98619	0.0888435	0.5877
FBXL20	4.4843	3.76349	-0.252813	0.06225
MED1	22.409	21.3284	-0.0712987	0.565
PGAP3	4.85167	4.29835	-0.174699	0.25775
MIEN1	65.2418	63.8515	-0.031077	0.8172
GSDMB	4.83104	6.54084	0.437141	0.0095
ORMDL3	21.7257	23.8013	0.131634	0.3168
MED24	27.4655	31.7809	0.210537	0.1014
NR1D1	33.9138	39.4058	0.216534	0.18595
GJD3	1.85678	1.4968	-0.310923	0.077
TOP2A	44.0022	43.6307	-0.0122319	0.9213
TNS4	23.3086	16.2398	-0.521326	0.0001
SMARCE1	101.851	105.677	0.053197	0.6659
KRT222	5.40281	4.51309	-0.259596	0.1428
KRT10	11.9182	12.0334	0.0138841	0.94335
KRT20	1.66571	1.3572	-0.295507	0.20405
KRT23	29.0798	24.8823	-0.224898	0.09125
KRTAP3-1	2.76909	0.485906	-2.51067	0.00105
KRTAP2-1	0.352511	1.27988	1.86026	0.005
KRTAP2-2	0.684329	1.49382	1.12625	0.0117
LOC730755	7.3769	12.2375	0.730223	5e-05
KRTAP2-4	1.39535	2.35777	0.756792	0.02255
KRT32	0.763746	0.335544	-1.18659	0.0008
KRT13	1.79548	2.36522	0.397606	0.05885
KRT15	6.83326	4.98257	-0.455685	0.00445
KRT19	621.55	683.203	0.136444	0.29825
HAP1	1.24247	1.441	0.213854	0.24585
JUP	124.083	137.547	0.148621	0.24775
LEPREL4	11.4698	12.7538	0.153093	0.2601
NT5C3L	55.4032	52.2781	-0.0837631	0.53085
KLHL11	8.91921	8.78414	-0.0220141	0.8786
ACLY	120.575	113.975	-0.081206	0.52305
DNAJC7	56.3036	55.1006	-0.031158	0.88835
ZNF385C	0.43586	0.524453	0.26695	0.8941
KAT2A	20.9224	23.8435	0.188548	0.14015
RAB5C	73.9686	85.5684	0.210166	0.0994
GHDC	7.28591	8.07991	0.149229	0.3091
STAT5B	1.38759	1.59297	0.199143	0.24885
STAT3	28.7265	27.0828	-0.0850043	0.50315
PTRF	63.4498	60.088	-0.078538	0.52545
PSMC3IP	17.0459	16.5356	-0.0438463	0.85695
FAM134C	23.0094	20.4938	-0.167034	0.48885
PLEKHH3	15.512	16.8883	0.122635	0.34535
CCR10	0.596338	0.639699	0.101263	0.7802
EZH1	6.63512	6.94968	0.0668236	0.6188
CCDC56	36.5877	38.3558	0.0680842	0.6329
BECN1	37.9107	37.9855	0.00284626	0.98035
AARSD1	22.7535	22.0622	-0.0445089	0.74145
VAT1	85.3852	46.528	-0.875887	5e-05
BRCA1	8.77403	10.0154	0.190901	0.1956
LOC100130581	0.406617	0.575361	0.500799	0.08155
ETV4	23.9814	22.2436	-0.108521	0.4084
DUSP3	12.3253	13.738	0.156548	0.2332
MPP3	3.01821	3.47754	0.204372	0.2258
MPP2	6.47256	6.6924	0.0481889	0.72365
TMEM101	25.4523	20.8214	-0.289733	0.0333
LSM12	62.6714	63.9612	0.0293898	0.81285
HDAC5	9.97372	8.25755	-0.272419	0.0389
C17orf65	5.60351	6.59017	0.233986	0.15635
ATXN7L3	30.1269	31.871	0.0811927	0.51535
UBTF	31.4971	34.6487	0.137579	0.2834
SLC25A39	168.574	206.753	0.294522	0.01685
FAM171A2	9.77413	10.7655	0.139373	0.31425
ITGA2B	1.01687	1.00474	-0.0173149	0.93315
GPATCH8	11.3072	11.4382	0.0166112	0.89255
CCDC43	20.6066	19.4629	-0.0823771	0.53555
GJC1	13.3304	13.8143	0.0514358	0.67975
EFTUD2	38.3648	40.6561	0.0836906	0.5053
KIF18B	10.9701	13.5498	0.304701	0.03115
C1QL1	3.3139	2.88439	-0.200265	0.3121
DCAKD	13.9441	16.7362	0.263318	0.05695
PLCD3	46.8613	49.2574	0.0719426	0.56725
MAP3K14	3.77282	3.21505	-0.230803	0.1438
ARHGAP27	8.85901	11.2373	0.343083	0.0108
ARHGAP27	0.835141	1.06678	0.353165	0.2215
PLEKHM1	4.47594	4.4039	-0.0234104	0.896
LRRC37A4	6.85283	6.16763	-0.151983	0.2519
KANSL1	13.7537	13.6322	-0.0127927	0.9206
ARL17A,ARL17B	6.16238	5.80013	-0.0874013	0.81215
ARL17A	2.37039	2.43849	0.040867	0.9142
WNT3	1.37915	1.56556	0.182899	0.44655
RPRML	0.611192	0.321812	-0.925407	0.0525
CDC27	47.8117	45.7492	-0.0636185	0.60655
MRPL45P2	6.59272	5.61913	-0.230527	0.19135
OSBPL7	5.5799	5.76538	0.0471752	0.74545
MRPL10	69.5144	68.8755	-0.0133206	0.91735
SCRN2	24.4916	23.7165	-0.0463946	0.73195
SP6	4.83801	6.38078	0.399318	0.00425
PRR15L	0.476053	0.970365	1.0274	0.00335
CBX1	126.437	128.773	0.0264062	0.83275
SKAP1	4.83531	5.41028	0.162096	0.34525
HOXB2	0.378402	0.991966	1.39037	0.0006
HOXB3	2.89357	3.71086	0.358903	0.02215
HOXB4	7.64989	10.5153	0.458979	0.00205
HOXB5	7.36718	9.41179	0.353357	0.0888
HOXB6	8.77754	10.1962	0.216138	0.27445
HOXB7	31.5514	31.8566	0.0138852	0.91905
HOXB8	17.2012	30.2919	0.816423	5e-05
HOXB9	12.1761	19.0183	0.643331	5e-05
HOXB13	5.33465	5.78068	0.115845	0.4277
TTLL6	0.710794	0.539327	-0.398272	0.09225
SNF8	66.4369	70.6006	0.0876954	0.4847
PHOSPHO1	1.58737	1.66137	0.0657359	0.75305
ZNF652	7.96168	6.6728	-0.25478	0.04605
PHB	206.805	219.425	0.085451	0.49825
SPOP	30.3241	27.7395	-0.128526	0.3189
SLC35B1	63.5345	70.7845	0.155893	0.2245
FAM117A	10.7674	11.0595	0.0386198	0.7768
SAMD14	0.518832	0.407947	-0.346886	0.2882
PPP1R9B	46.1988	48.8557	0.0806736	0.5151
COL1A1	5.91271	6.25669	0.0815811	0.5488
MRPL27	80.4611	77.8154	-0.0482367	0.71865
LRRC59	123.587	136.281	0.14105	0.27155
ANKRD40	34.2073	32.6861	-0.0656269	0.60305
TOB1	58.1052	58.8679	0.0188147	0.8882
SPAG9	16.7064	17.664	0.0804097	0.52455
MBTD1	15.4625	14.0531	-0.137883	0.2828
COX11	47.6402	44.5305	-0.0973843	0.6716
MMD	11.2233	8.72028	-0.364055	0.01235
TRIM25	44.9996	47.1867	0.0684668	0.58475
COIL	19.4902	18.7765	-0.0538189	0.6875
MRPS23	86.5625	90.3859	0.0623564	0.62755
CUEDC1	23.6341	29.0861	0.299462	0.02125
VEZF1	29.1438	27.1079	-0.104472	0.40635
SRSF1	95.2046	96.4505	0.0187568	0.87965
MKS1	12.5313	13.0424	0.0576696	0.67335
SUPT4H1	78.992	80.0511	0.0192149	0.94175
RNF43	40.6058	38.6447	-0.0714133	0.68125
MTMR4	27.272	25.7448	-0.0831357	0.51085
SEPT4	3.84231	3.22461	-0.252847	0.1572
TRIM37	24.4492	25.1618	0.041446	0.747
SKA2	30.265	25.1617	-0.266423	0.0398
PTRH2	62.117	61.8754	-0.00562436	0.9668
TUBD1	7.17869	6.32825	-0.181914	0.2375
RNFT1	11.3254	13.2338	0.224658	0.12265
TBC1D3P1-DHX40P1	4.53488	3.96416	-0.19405	0.34735
HEATR6	14.1163	13.8423	-0.0282779	0.8291
LOC645638	1.53643	1.3515	-0.185026	0.6233
LOC653653	0.861312	0.768132	-0.165183	0.653
USP32	17.6517	15.9547	-0.14582	0.2486
APPBP2	16.4625	16.1762	-0.0253094	0.8431
BRIP1	5.59846	5.77834	0.0456247	0.7349
INTS2	17.8844	17.3224	-0.0460554	0.72105
MED13	24.8669	24.4061	-0.0269812	0.82915
CYB561	35.5014	38.4342	0.114517	0.36765
LIMD2	3.02309	2.72771	-0.148336	0.6444
STRADA	13.5425	14.2141	0.0698281	0.6087
CCDC47	82.2726	83.2795	0.017548	0.8877
FTSJ3	33.587	40.6861	0.276634	0.1468
SMARCD2	78.4138	83.5087	0.0908188	0.4605
CD79B	0.61777	0.2517	-1.29537	0.00675
ERN1	2.6261	2.52751	-0.0552036	0.7328
TEX2	13.2817	13.8445	0.0598742	0.64285
POLG2	11.1003	11.5478	0.0570221	0.6954
DDX5	246.991	255.577	0.0493003	0.70735
MIR5047	43.9657	5.16466	-3.08963	0.2999
SMURF2	72.7154	52.8192	-0.461197	0.0001
LOC146880	8.45061	9.22979	0.127242	0.3568
MIR4315-1,PLEKHM1P	3.03562	3.29282	0.117331	0.5872
LRRC37A3	1.11806	1.23474	0.14321	0.41955
AMZ2P1	3.54016	3.97878	0.168512	0.286
GNA13	24.9966	23.1178	-0.112728	0.3686
AXIN2	10.7716	7.13469	-0.594303	5e-05
CEP112	3.78587	3.67563	-0.0426313	0.78795
HELZ	11.0314	9.89611	-0.156688	0.21675
PSMD12	100.119	104.27	0.0586073	0.64135
C17orf58	19.2414	18.1108	-0.0873617	0.54115
SLC16A6	4.05756	4.02417	-0.0119187	0.95565
WIPI1	14.3454	11.9239	-0.26673	0.05695
ABCA10,ABCA5	2.22677	1.46688	-0.6022	0.00035
LOC100499467	11.0456	7.66755	-0.526634	0.00065
LINC00511	1.23103	0.852677	-0.529799	0.0303
SLC39A11	18.4546	20.5362	0.154192	0.24055
FAM104A	24.1361	24.4776	0.0202711	0.9052
CDC42EP4	25.4251	30.1303	0.24496	0.0527
MGC16275	0.734161	0.588398	-0.319304	0.23335
NAT9	23.0714	24.9803	0.114686	0.39095
GRIN2C	0.694375	0.898908	0.372458	0.0806
FDXR	49.2744	59.2809	0.266729	0.035
USH1G	1.65494	1.49545	-0.146192	0.43035
C17orf28	17.3658	17.1669	-0.0166219	0.90095
ATP5H	372.872	358.268	-0.0576427	0.64755
NT5C	33.511	40.0781	0.25818	0.2289
HN1	206.343	236.716	0.198111	0.1172
SUMO2	464.431	427.685	-0.118916	0.34475
GGA3	17.3181	20.9922	0.277576	0.1722
MIF4GD	15.4932	17.0688	0.139726	0.73125
SLC25A19	14.8225	16.1466	0.123444	0.4225
GRB2	68.5174	72.2324	0.076176	0.54165
CASKIN2	8.28456	10.1714	0.296025	0.199
RECQL5	11.3502	11.8871	0.0666834	0.6608
GALK1	22.8682	21.107	-0.115621	0.4032
H3F3B	400.988	422.288	0.0746691	0.56655
UNC13D	3.06917	6.059	0.981231	5e-05
WBP2	69.6957	73.3719	0.0741571	0.55065
TRIM47	35.5956	35.7313	0.00548909	0.967
TRIM65	17.6455	18.5876	0.0750363	0.56315
MRPL38	69.3901	77.8286	0.165569	0.1922
FBF1	2.76948	4.58857	0.728428	5e-05
ACOX1	17.0705	17.4945	0.0353992	0.8008
EVPL	16.4842	16.3047	-0.015791	0.8959
SRP68	90.7681	89.7482	-0.0163026	0.89885
EXOC7	40.6768	41.1191	0.0156015	0.90325
QRICH2	1.21593	1.22453	0.0101692	0.9549
PRPSAP1	27.6918	28.2933	0.0310035	0.808
UBE2O	25.8267	25.1126	-0.0404537	0.74395
RHBDF2	16.4703	18.8274	0.192967	0.14115
ST6GALNAC2	5.43657	6.47443	0.252056	0.1122
MXRA7	61.8163	60.1202	-0.0401381	0.7562
JMJD6	18.829	17.5774	-0.0992326	0.4799
SRSF2	179.891	194.131	0.109905	0.43485
LOC100131096	4.86732	4.96131	0.0275911	0.9437
TMC6	27.9979	25.6417	-0.126825	0.36235
TK1	198.095	191.749	-0.0469764	0.70945
SOCS3	10.6084	9.50313	-0.158737	0.2525
CYTH1	9.98734	10.8553	0.120224	0.37495
USP36	12.9114	16.0444	0.31342	0.0155
TIMP2	66.2692	58.9621	-0.168551	0.1768
LGALS3BP	237.484	233.01	-0.0274436	0.8275
CANT1	32.1485	36.9332	0.200169	0.1151
CBX8	15.4828	16.9301	0.128923	0.35285
CBX4	18.0162	23.2874	0.370253	0.00365
TBC1D16	10.9458	11.8358	0.112788	0.3984
EIF4A3	140.837	150.812	0.0987214	0.42945
SGSH	8.45263	8.42499	-0.00472418	0.97275
LOC100294362	0.597982	0.539164	-0.149378	0.8982
FLJ90757	9.42695	9.1402	-0.0445662	0.741
AATK	0.56726	0.803246	0.50183	0.45275
AZI1	10.6705	11.5544	0.114804	0.3794
C17orf56	7.96616	8.64227	0.117526	0.41555
SLC38A10	38.5007	45.5991	0.24412	0.0524
LINC00482	1.16256	1.6586	0.512657	0.0105
ACTG1	2373.25	2805.61	0.24145	0.14435
C17orf70	14.5157	16.1973	0.158147	0.2241
NPLOC4	56.2458	61.3093	0.124361	0.3228
C17orf90	33.1951	32.9502	-0.0106815	0.944
ARL16	28.0208	27.6645	-0.0184624	0.8886
FAM195B	30.3477	28.2603	-0.102814	0.46275
P4HB	459.068	487.576	0.0869206	0.5189
ARHGDIA	194.542	221.978	0.190336	0.13025
ALYREF	163.426	190.292	0.219579	0.08495
PCYT2	17.4723	16.8371	-0.0534269	0.6852
SIRT7	15.4957	18.8139	0.279933	0.04035
MAFG	14.2399	14.7724	0.0529737	0.6795
PYCR1	135.438	150.812	0.155123	0.2117
NOTUM	6.61291	4.12113	-0.682244	0.0001
STRA13	82.9007	90.2992	0.123328	0.35045
DCXR	119.783	128.106	0.0969223	0.4561
RFNG	18.8224	21.2159	0.17269	0.20315
DUS1L	59.8168	62.8774	0.0719905	0.55695
FASN	228.102	220.892	-0.0463398	0.74215
CCDC57	12.0468	14.2083	0.238084	0.0739
CSNK1D	50.0382	54.4159	0.120998	0.3318
SECTM1	5.05331	5.28797	0.0654858	0.6757
C17orf101	11.1546	11.3824	0.0291685	0.89195
C17orf62	26.7343	30.2087	0.17627	0.3765
WDR45L	61.8228	65.5156	0.0837001	0.5072
RAB40B	14.4142	11.7142	-0.299235	0.03895
B3GNTL1	6.30627	7.03718	0.15821	0.3337
MGC70870	2.03776	2.06735	0.020796	0.9107
ROCK1P1	2.19006	2.52351	0.204463	0.312
USP14	26.2566	24.8386	-0.0800945	0.5253
TYMS	80.6957	84.8135	0.0718034	0.71445
NDC80	18.5016	18.7271	0.0174803	0.9017
SMCHD1	16.4154	15.9727	-0.0394402	0.75465
EMILIN2	3.52282	3.21127	-0.133588	0.3806
MYL12A	158.945	153.073	-0.0543101	0.6712
MYL12B	396.802	385.465	-0.0418172	0.74005
TGIF1	100.155	118.391	0.241318	0.05795
FLJ35776	5.19458	5.24155	0.0129853	0.95095
PTPRM	2.63064	2.98097	0.180371	0.224
RAB12	19.762	18.7816	-0.0734072	0.5886
CCDC165	6.37102	6.25013	-0.0276361	0.83575
NDUFV2	138.904	131.538	-0.0786105	0.52765
ANKRD12	4.60206	4.25039	-0.114685	0.3927
TWSG1	23.8806	23.7288	-0.00919611	0.94315
RALBP1	36.6733	34.1097	-0.104549	0.40295
RAB31	18.4537	21.1253	0.195061	0.1296
VAPA	31.2001	34.1153	0.128868	0.305
NAPG	13.4586	13.476	0.00186299	0.98675
GNAL	2.84256	2.22799	-0.351451	0.42505
CHMP1B	35.8437	34.29	-0.063934	0.63745
IMPA2	16.3184	15.9696	-0.0311662	0.8222
TUBB6	49.8007	58.4332	0.230621	0.0718
SLMO1	3.3834	3.42082	0.0158702	0.92805
PSMG2	52.9104	51.683	-0.0338623	0.8233
SEH1L	43.9638	41.1177	-0.0965551	0.51595
CEP192	6.2765	6.67473	0.08875	0.50115
RNMT	15.9255	15.259	-0.0616797	0.61365
GREB1L	1.94711	1.97518	0.0206478	0.89325
SNRPD1	73.4696	69.6545	-0.0769305	0.54485
MIB1	22.4256	19.6914	-0.187581	0.13925
GATA6	3.08426	2.35421	-0.389682	0.01985
RBBP8	40.4592	38.8012	-0.0603684	0.63835
CABLES1	4.10303	3.09944	-0.40468	0.00805
RIOK3	12.2778	12.2737	-0.000482395	0.9986
C18orf8	16.1184	14.1547	-0.187424	0.4269
LAMA3	2.41649	2.99685	0.31053	0.04115
TTC39C	10.8611	8.55133	-0.344944	0.0751
IMPACT	18.5189	17.8114	-0.056192	0.6619
TAF4B	7.4094	6.99393	-0.0832524	0.5348
DSG2	51.6268	65.2107	0.33699	0.00855
RNF125	3.19143	4.50582	0.497588	0.00085
RNF138	17.7626	19.4631	0.131904	0.32325
DTNA	2.66583	2.74718	0.0433687	0.85905
MAPRE2	13.21	13.4331	0.0241631	0.85835
ZNF397	7.12579	6.51813	-0.128591	0.5238
ZNF271	5.45078	5.26984	-0.0487031	0.7194
GALNT1	36.2912	34.0596	-0.09156	0.4671
C18orf21	14.7355	15.5716	0.0796193	0.60715
ELP2	36.8868	34.7281	-0.0870021	0.4992
MOCOS	8.10391	9.01861	0.154286	0.287
FHOD3	2.86083	3.00707	0.071927	0.631
KIAA1328	0.81933	0.697367	-0.232527	0.74485
PIK3C3	13.1434	11.7015	-0.167644	0.22305
HAUS1	34.247	34.6439	0.0166211	0.9032
C18orf25	12.8548	12.1974	-0.0757243	0.55595
RNF165	1.20815	0.969718	-0.317162	0.13335
KATNAL2	0.587269	0.593982	0.0163975	0.9401
CTIF	4.78136	4.76914	-0.00369201	0.9821
LIPG	2.21866	0.64152	-1.79012	5e-05
SCARNA17	1.85653	3.68058	0.987321	0.0122
SKA1	9.89472	11.1253	0.16911	0.2381
MAPK4	0.627251	0.767917	0.291907	0.1666
ME2	20.0219	20.2638	0.0173247	0.8936
ELAC1	6.36019	6.6425	0.0626567	0.68625
SMAD4	13.3581	11.4442	-0.223088	0.07985
POLI	4.07318	3.54241	-0.201427	0.16315
C18orf54	3.02868	3.38741	0.161495	0.3084
RAB27B	1.15357	1.30057	0.173036	0.3404
WDR7	3.75116	3.68008	-0.0275981	0.84355
ONECUT2	1.31228	1.16267	-0.174627	0.23615
LOC100505549	3.79163	2.96674	-0.353939	0.35245
NEDD4L	10.1112	7.41997	-0.446472	0.00065
MALT1	15.0541	7.60285	-0.985547	5e-05
ZNF532	3.87703	3.5708	-0.118704	0.40105
SEC11C	43.8034	50.4943	0.205078	0.13575
PMAIP1	29.1036	32.7883	0.171983	0.19775
KIAA1468	7.89464	7.7424	-0.0280924	0.84025
TNFRSF11A	1.21886	1.40003	0.199927	0.3283
ZCCHC2	6.03771	5.85812	-0.0435633	0.7483
PHLPP1	4.52	4.80294	0.0875933	0.51875
SERPINB5	24.1989	20.7823	-0.219591	0.09695
HMSD	3.35336	2.83272	-0.243422	0.39775
SERPINB8	2.74513	3.24434	0.24105	0.15465
SOCS6	20.5018	31.4345	0.616598	5e-05
TIMM21	19.1826	18.39	-0.060879	0.67155
CNDP2	19.2025	20.938	0.124827	0.3244
ZNF407	1.77301	1.68867	-0.0703115	0.6452
TSHZ1	5.63706	2.12457	-1.40777	5e-05
ZNF236	2.6502	2.70326	0.0285976	0.84215
ATP9B	3.35485	3.79694	0.17859	0.2298
NFATC1	6.57892	7.48075	0.185332	0.189
CTDP1	11.1353	12.0756	0.116964	0.3904
HSBP1L1	22.689	22.386	-0.0193937	0.9003
RBFA	7.01301	5.67468	-0.305495	0.0233
ADNP2	19.8878	19.1899	-0.0515307	0.6804
THOC1	9.1598	9.233	0.011484	0.9372
C18orf56	1.34026	1.02161	-0.391661	0.8802
ENOSF1	22.5124	21.5883	-0.0604682	0.7629
YES1	37.068	36.9846	-0.00325332	0.9787
LINC00470	0.667128	0.814903	0.288666	0.32075
METTL4	3.41248	3.19304	-0.0958914	0.5666
LPIN2	4.24389	4.80168	0.178153	0.2039
ZFP161	4.65344	4.61171	-0.0129972	0.93155
PPP4R1	19.2232	20.645	0.102947	0.42525
MPPE1	5.025	4.83985	-0.0541619	0.72685
AFG3L2	39.3304	39.2814	-0.00179554	0.9891
SPIRE1	12.391	10.2621	-0.271967	0.03865
CEP76	6.80699	6.6239	-0.0393353	0.87775
PTPN2	24.4099	24.7905	0.0223212	0.8712
FAM210A	7.07909	6.66412	-0.0871498	0.5335
ZNF519	0.771858	0.858146	0.152886	0.53415
ROCK1	13.2003	13.2037	0.000371424	0.99765
ESCO1	10.8519	10.2888	-0.0768719	0.57175
ABHD3	26.768	29.9686	0.162943	0.21745
TMEM241	9.07554	7.64422	-0.247613	0.0859
NPC1	15.4623	15.2906	-0.0161087	0.91895
ANKRD29	0.745749	0.720119	-0.0504536	0.8516
OSBPL1A	9.68382	8.25215	-0.230808	0.10485
SS18	30.5555	33.3305	0.12541	0.32625
KCTD1	6.48774	5.73194	-0.178692	0.2171
DSC3	3.59446	5.48668	0.61016	5e-05
DSC2	12.9985	18.3043	0.493839	0.00025
LOC100652770	3.51412	4.4435	0.338535	0.72405
B4GALT6	5.33206	4.36785	-0.287771	0.05225
MCART2	1.11083	1.52615	0.458254	0.1136
TRAPPC8	8.91766	5.91462	-0.59238	5e-05
FAM59A	3.03677	2.54513	-0.254799	0.08155
ZSCAN30	3.62921	3.11054	-0.22249	0.30765
ZNF24	23.8237	22.8714	-0.0588526	0.63705
ZNF396	0.817495	0.598619	-0.449571	0.0951
INO80C	15.2882	13.6635	-0.16209	0.2951
RPRD1A	39.4098	38.7775	-0.0233338	0.85015
SLC39A6	66.2655	64.0979	-0.0479809	0.7073
TPGS2	43.9717	47.1023	0.0992208	0.44045
LOC647946	0.663712	0.733006	0.143268	0.63125
EPG5	3.09698	3.05878	-0.0179101	0.8928
PSTPIP2	13.9155	12.9198	-0.107114	0.4256
ATP5A1	441.229	422.287	-0.0633035	0.621
PIAS2	12.1512	11.4473	-0.0860904	0.51445
HDHD2	10.3454	11.0034	0.0889574	0.5337
IER3IP1	40.5898	37.895	-0.0991125	0.45865
SMAD2	16.2069	17.0971	0.0771449	0.5424
SMAD7	2.29681	2.49104	0.117117	0.53705
DYM	15.6075	15.3596	-0.0231016	0.86445
C18orf32,RPL17,RPL17-C18ORF32	1712.6	1624.24	-0.0764276	0.56845
ACAA2	17.3695	14.2327	-0.287341	0.0371
MYO5B	7.94392	8.61975	0.117796	0.35765
CCDC11	1.10195	0.949324	-0.215091	0.39885
MBD1	15.3488	16.461	0.100927	0.44745
CXXC1	21.2727	22.3392	0.0705774	0.58265
MEX3C	23.5211	21.9149	-0.102046	0.4208
MBD2	13.1113	14.1342	0.108379	0.40185
CCDC68	2.65396	2.58625	-0.0372853	0.82765
TXNL1	76.7724	78.9676	0.040673	0.75135
FECH	9.14567	9.3691	0.0348208	0.7866
NARS	89.7155	96.4643	0.104638	0.4
ATP8B1	6.02916	7.04664	0.224979	0.1219
LMAN1	36.6289	33.9089	-0.111315	0.37195
PIGN	3.30044	3.35762	0.0247837	0.8781
BCL2	0.936484	1.14855	0.294486	0.38365
KDSR	18.32	15.482	-0.242828	0.0603
VPS4B	14.3429	14.1236	-0.0222279	0.8681
TMX3	16.2951	15.2848	-0.0923465	0.47845
RTTN	8.17196	10.663	0.383865	0.0032
CYB5A	37.2293	44.5155	0.257869	0.06335
LOC400657	3.45487	3.29252	-0.0694388	0.6623
ZADH2	7.6758	5.1742	-0.56898	5e-05
ZNF516	4.85987	3.77252	-0.365389	0.0074
MBP	12.8006	12.0513	-0.0870256	0.5125
PQLC1	21.227	19.6497	-0.111395	0.4004
TXNL4A	45.8267	34.1702	-0.423447	0.00105
PARD6G	9.93075	8.17174	-0.281258	0.03465
TPGS1	11.0485	9.82387	-0.16949	0.28735
CDC34	43.1199	46.9051	0.121389	0.34685
BSG	431.609	444.405	0.0421513	0.7395
HCN2	1.18914	1.32791	0.159242	0.42475
FSTL3	10.0073	12.2613	0.29307	0.0318
PALM	16.4442	17.6032	0.0982648	0.4613
C19orf21	14.8111	20.8925	0.496313	5e-05
PTBP1	162.612	181.101	0.155357	0.22885
PRTN3	1.16947	1.39429	0.253677	0.39985
CFD	28.1109	30.7968	0.13165	0.32965
KISS1R	2.95764	2.49394	-0.246022	0.2242
ARID3A	3.06913	3.64504	0.248102	0.11675
WDR18	46.1056	52.4525	0.186069	0.15245
CNN2	71.9315	82.9639	0.205862	0.0962
ABCA7	9.49938	10.722	0.17467	0.17005
HMHA1	6.95491	7.97569	0.197578	0.5589
GPX4	215.916	212.259	-0.0246449	0.85015
STK11	25.722	29.6062	0.202896	0.1089
ATP5D	178.379	189.429	0.0867114	0.50675
MIDN	27.7263	32.0291	0.208127	0.09855
