GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
ZNF823	3.06851	3.58116	0.222888	0.0619
ZNF44	1.67131	1.85846	0.153131	0.25345
ZNF799	2.05062	1.87569	-0.128642	0.3398
ZNF443	1.95204	1.87276	-0.0598158	0.66305
ZNF564	2.37067	2.21675	-0.0968467	0.43225
ZNF490	1.97723	1.70335	-0.215103	0.0484
MAN2B1	18.7286	25.301	0.433948	5e-05
WDR83OS	98.6162	100.708	0.0302856	0.8147
DHPS	52.9685	44.2602	-0.259126	0.05755
FBXW9	6.48147	7.06136	0.123625	0.2837
TNPO2	26.4645	25.3666	-0.0611318	0.47615
C19orf43	166.141	164.846	-0.0112882	0.89385
HOOK2	32.6507	31.5617	-0.0489412	0.5758
PRDX2	417.864	415.026	-0.00982952	0.90675
RTBDN	9.34436	10.443	0.160366	0.1519
DNASE2	17.4368	16.7	-0.0622887	0.50675
SYCE2	0.611793	0.674626	0.141045	0.83065
FARSA	94.5595	90.5523	-0.0624704	0.4606
GADD45GIP1	107.275	99.7308	-0.105205	0.23245
LYL1	1.4756	1.12708	-0.388714	0.0491
TRMT1	46.5482	52.7023	0.179142	0.0399
STX10	78.7396	75.1799	-0.0667426	0.45355
LOC284454,MIR24-2	11.4652	10.5645	-0.118038	0.2927
C19orf57	0.649807	0.78388	0.27062	0.1676
PODNL1	0.429487	1.12719	1.39204	0.0108
RFX1	6.34888	6.44636	0.0219842	0.8278
PALM3	6.1989	9.22446	0.573452	5e-05
SAMD1	23.6675	17.2605	-0.455438	5e-05
PRKACA	41.5506	44.6219	0.102884	0.2458
ASF1B	67.3528	65.7032	-0.0357752	0.67645
LPHN1	23.0642	22.5565	-0.0321127	0.7069
DDX39A	97.3359	101.27	0.0571641	0.4939
GIPC1	84.3312	83.4631	-0.0149279	0.8636
DNAJB1	117.297	127.267	0.117698	0.16255
NDUFB7	187.952	202.097	0.104684	0.2313
EMR2	2.61755	3.25148	0.312876	0.0022
ILVBL	32.7459	32.1274	-0.0275083	0.7681
NOTCH3	17.3683	19.4386	0.162469	0.0575
BRD4	12.6731	10.5826	-0.260082	0.0035
AKAP8	15.5664	16.2444	0.0615027	0.48845
AKAP8L	40.1661	37.3759	-0.103868	0.2241
WIZ	13.7307	14.2815	0.0567483	0.52295
CYP4F11	8.41607	10.2564	0.285309	0.00295
EPS15L1	11.5997	11.8615	0.0321931	0.7286
CHERP	37.7766	38.2238	0.0169787	0.84295
SLC35E1	19.3542	20.3373	0.0714874	0.4047
MED26	5.10881	4.76761	-0.0997205	0.34965
C19orf42	31.7099	31.0252	-0.0314932	0.73355
HAUS8	14.8476	16.4097	0.144319	0.14075
NR2F6	73.7877	71.3484	-0.0484988	0.57195
ABHD8	4.82604	4.38701	-0.137604	0.27925
ANO8	13.5106	14.0308	0.0545042	0.69295
BST2	5.16437	8.11762	0.652465	5e-05
TMEM221	3.97221	4.21961	0.087168	0.49415
UNC13A	8.06189	6.59245	-0.290303	0.00105
INSL3	1.10825	1.10668	-0.00204633	0.95255
JAK3	1.63343	1.72887	0.0819202	0.50235
RAB3A	9.07976	9.17043	0.0143364	0.898
KIAA1683	0.58326	0.568652	-0.0365939	0.83185
JUND	112.048	90.9885	-0.300363	0.0004
LSM4	126.594	109.928	-0.203642	0.0174
ISYNA1	186.487	218.316	0.227344	0.01255
ELL	7.67507	7.03411	-0.125812	0.1806
FKBP8	155.869	152.558	-0.0309725	0.71155
CRLF1	46.6528	51.1131	0.13173	0.12545
COPE	124.755	119.704	-0.0596162	0.48905
HOMER3	41.5277	38.345	-0.115035	0.20215
SUGP2	24.8554	26.1023	0.0706137	0.4201
TMEM161A	38.33	36.1617	-0.0840088	0.3391
MEF2B,MEF2BNB,MEF2BNB-MEF2B	10.8765	11.9083	0.130745	0.55325
NR2C2AP	29.5237	27.3094	-0.112475	0.44075
SUGP1	18.4391	20.5323	0.155125	0.0886
TSSK6	1.1141	1.10507	-0.0117437	0.96595
PBX4	3.03984	3.38549	0.155371	0.2592
LPAR2	18.7205	22.4687	0.263302	0.006
GMIP	6.88086	8.50557	0.305819	0.00165
ATP13A1	36.8357	36.4269	-0.0160985	0.848
ZNF14	2.8872	2.59319	-0.154944	0.19095
LOC284440	0.654891	1.08885	0.73348	0.00025
ZNF708	2.21307	2.21626	0.00207958	0.9912
ZNF100	3.35741	3.35603	-0.000594981	0.99405
ZNF724P	2.00314	1.54893	-0.370985	0.21725
ZNF91	2.34878	2.19524	-0.0975363	0.36115
ZNF675	1.81167	1.89721	0.0665601	0.6237
LOC148189	1.43898	1.36159	-0.0797506	0.6539
UQCRFS1	119.25	122.815	0.0425	0.617
C19orf12	3.4163	3.17982	-0.103488	0.332
LOC400684	1.19826	1.1623	-0.0439486	0.87895
ANKRD27	16.54	17.4627	0.0783156	0.36055
CEP89	7.18942	8.27475	0.20284	0.0396
RHPN2	16.8463	17.2514	0.0342841	0.69495
CEBPA	4.38993	4.19617	-0.0651245	0.57035
PEPD	33.8255	32.8309	-0.0430574	0.62635
LOC400685	0.819992	0.566121	-0.534499	0.02095
ZNF792	1.54439	1.59706	0.0483792	0.70505
KRTDAP	1.94266	2.23057	0.199379	0.5911
DMKN	81.6277	87.6462	0.102633	0.3095
SBSN	0.289688	0.474874	0.713044	0.093
LOC100506469	5.12193	6.0764	0.246529	0.405
IGFLR1	3.38537	3.87995	0.196724	0.1795
U2AF1L4	6.2918	4.64359	-0.438234	0.0032
NPHS1	0.219354	0.677277	1.62649	5e-05
NFKBID	2.37415	2.44221	0.0407764	0.7718
C19orf46	14.665	14.5867	-0.00771834	0.93975
ALKBH6	15.2521	16.4931	0.112856	0.295
CLIP3	0.373898	0.477971	0.354278	0.11305
THAP8	2.23071	2.61715	0.230492	0.10085
POLR2I	51.7206	52.8781	0.03193	0.8434
ZNF565	1.65918	1.82064	0.133972	0.84635
ZFP14	1.14358	0.968897	-0.239137	0.042
ZNF566	1.65616	1.62275	-0.0294065	0.80235
ZNF585A	0.562247	0.569148	0.0176013	0.9216
ZNF585B	1.52661	1.53136	0.0044852	0.976
ZFP30	1.30287	1.42952	0.133835	0.28505
ZNF607	2.46462	2.66388	0.112165	0.31205
ZNF573	0.600593	0.513868	-0.22499	0.31035
DPF1	3.54148	3.54783	0.00258582	0.98345
YIF1B	18.992	17.9272	-0.0832422	0.5037
GGN	0.703	0.51238	-0.456312	0.1094
MAP4K1	0.732519	0.5085	-0.526618	0.01295
CAPN12	9.28564	9.79158	0.0765402	0.871
ECH1	57.4362	54.2649	-0.0819396	0.3535
HNRNPL	244.307	253.207	0.0516227	0.54095
RINL	10.1054	9.14437	-0.144166	0.11835
SIRT2	6.77308	6.96402	0.0401078	0.8269
SARS2	26.556	28.2753	0.0905076	0.48405
FBXO17	6.14621	5.68414	-0.112755	0.2966
FBXO27	8.25014	10.2015	0.306292	0.00235
LRFN1	14.5551	12.75	-0.191027	0.04285
PAF1	42.137	42.3202	0.00625806	0.9407
RPS16	3174.15	3003.72	-0.0796217	0.34305
EID2B	1.24617	0.954663	-0.384433	0.048
EID2	14.6375	13.614	-0.104581	0.30435
DYRK1B	1.68883	1.61899	-0.0609253	0.66995
FBL	227.826	223.279	-0.0290847	0.7317
ZNF780B	1.61977	1.55653	-0.0574549	0.58445
ZNF780A	3.58344	3.33353	-0.104293	0.43755
TTC9B	0.509251	0.884969	0.797249	0.1115
CNTD2	2.24298	2.17488	-0.0444794	0.7581
AKT2	20.7643	18.4751	-0.168523	0.04995
C19orf47	10.3589	10.8659	0.0689383	0.7601
PRX	1.30428	1.30456	0.000306484	0.99815
SERTAD1	28.1801	23.6191	-0.254725	0.0074
SERTAD3	18.4606	19.5096	0.0797411	0.4002
BLVRB	69.7492	96.9836	0.475563	5e-05
NUMBL	10.1379	10.3007	0.0229792	0.80005
ADCK4	18.0913	23.3088	0.36558	5e-05
C19orf54	7.21588	6.48512	-0.154041	0.3028
TGFB1	35.5347	35.7211	0.00755061	0.9292
B9D2	6.36024	5.5546	-0.195398	0.21635
EXOSC5	59.744	62.2739	0.0598345	0.50495
ATP5SL	38.363	36.7732	-0.0610599	0.49725
RABAC1	68.5902	76.0188	0.148354	0.10495
ATP1A3	13.677	13.0414	-0.0686465	0.4537
DEDD2	28.5623	28.786	0.0112559	0.9025
GSK3A	47.6449	43.8925	-0.118345	0.16675
ERF	37.1191	34.1568	-0.119989	0.15465
PAFAH1B3	101.826	98.3686	-0.0498393	0.59105
CNFN	23.2407	24.2778	0.0629822	0.6411
LIPE	2.2573	1.84089	-0.294197	0.01825
CEACAM1	2.08526	4.69968	1.17234	5e-05
LYPD3	2.79623	3.94119	0.495147	0.0004
PHLDB3	3.4504	3.88928	0.172742	0.13315
ETHE1	52.6379	71.8559	0.449003	5e-05
XRCC1	20.9058	21.9631	0.0711758	0.4298
IRGQ	4.00084	3.74377	-0.0958119	0.3022
ZNF428	27.1074	20.3551	-0.413296	5e-05
CADM4	29.0919	27.8989	-0.0604095	0.4804
PLAUR	16.6506	25.211	0.598482	5e-05
SMG9	20.4229	20.5682	0.0102265	0.91335
KCNN4	41.1169	54.7328	0.412672	5e-05
LYPD5	1.49236	1.48239	-0.0096713	0.9439
ZNF45	5.18873	5.12226	-0.0186003	0.84555
LOC100379224	2.91699	3.23939	0.151244	0.2002
ZNF235	1.18631	1.4034	0.242442	0.0795
ZFP112	1.62149	1.35388	-0.26022	0.04645
ZNF180	5.14571	5.94703	0.208799	0.03685
ZNF296	7.62797	7.72647	0.0185098	0.879
TRAPPC6A	19.5206	24.4695	0.325987	0.00295
ERCC2	30.598	29.9227	-0.032199	0.75475
PPP1R13L	17.9286	17.8204	-0.00873664	0.95875
ERCC1	47.3758	49.3678	0.0594206	0.6441
RTN2	11.8515	9.45575	-0.325803	0.007
OPA3	4.8075	4.71483	-0.0280811	0.80435
EML2	28.2119	26.2627	-0.103287	0.2472
SNRPD2	376.651	371.364	-0.0203925	0.8111
FBXO46	9.80692	9.29491	-0.0773588	0.4208
SIX5	8.43848	7.62503	-0.14624	0.12635
DMPK	21.6216	18.4461	-0.22916	0.01135
DMWD	13.8337	14.4228	0.0601646	0.51065
SYMPK	46.7252	45.5088	-0.0380546	0.6464
IRF2BP1	26.1241	20.5668	-0.345063	0.00025
MYPOP	7.60598	7.6099	0.000742184	0.99285
NOVA2	1.69091	1.4173	-0.254652	0.13795
LOC100506012	0.547224	0.521712	-0.0688794	0.85055
DACT3	1.55031	1.27881	-0.277749	0.5551
PRKD2	28.2306	33.3952	0.242385	0.00585
STRN4	44.7458	47.0541	0.0725697	0.4271
SLC1A5	109.928	124.4	0.178423	0.04955
AP2S1	146.332	149.318	0.0291496	0.7338
TMEM160	67.4831	64.3958	-0.0675603	0.49975
ZC3H4	10.2306	9.88663	-0.0493354	0.56755
BBC3	26.8563	17.0432	-0.656065	5e-05
MEIS3	19.5496	16.6768	-0.229294	0.01335
KPTN	9.59458	8.96559	-0.0978211	0.35735
NAPA	36.8022	31.4538	-0.226558	0.01335
LIG1	30.464	32.6703	0.100876	0.2355
CARD8	4.00922	3.73961	-0.100433	0.57755
CCDC114	1.55241	0.976978	-0.66811	5e-05
TMEM143	2.87717	3.83365	0.414069	0.0019
KDELR1	162.732	170.623	0.0683091	0.4148
LMTK3	4.50721	5.07791	0.172003	0.0774
RPL18	1377.3	1277.88	-0.108085	0.1998
DBP	26.3889	14.2008	-0.893966	5e-05
CA11	13.5593	9.68172	-0.485942	5e-05
NTN5	1.16567	1.25086	0.101762	0.8218
MAMSTR	0.527971	0.707171	0.421602	0.15175
FUT1	4.76307	4.75866	-0.00133551	0.98545
BCAT2	34.4862	33.7456	-0.0313215	0.74085
HSD17B14	1.54797	1.49283	-0.0523304	0.7947
PLEKHA4	6.28958	5.60767	-0.165563	0.09735
GYS1	26.0475	34.8656	0.42066	5e-05
LHB	2.18054	1.98469	-0.135776	0.7163
CGB7	1.25701	1.54076	0.293649	0.29975
NTF4	2.48036	1.72205	-0.526419	0.00925
C19orf73	1.18028	1.36713	0.212021	0.6595
SLC6A16	0.987421	0.78869	-0.324207	0.05745
TEAD2	17.9491	20.4852	0.190667	0.0432
PTH2	5.82741	6.15889	0.0798169	0.7022
SLC17A7	0.964798	0.977692	0.0191546	0.90365
PIH1D1	65.8053	65.8666	0.00134347	0.9877
NOSIP	120.613	118.395	-0.0267815	0.7574
RRAS	28.4563	27.0435	-0.0734676	0.4598
IRF3	40.9639	44.5671	0.121625	0.2782
FUZ	2.00971	1.42785	-0.493137	0.4573
LOC100506033	8.78939	8.81801	0.00468999	0.98605
PNKP	29.4504	29.4387	-0.000576513	0.9935
AKT1S1	52.0989	61.3923	0.236803	0.0063
IL4I1,NUP62	48.837	47.8613	-0.0291139	0.76475
VRK3	14.1166	14.7339	0.0617438	0.51085
KCNC3	0.893293	1.25741	0.493249	0.0049
NAPSA	1.63894	1.65684	0.0156668	0.9262
FAM71E1	4.80173	3.87602	-0.308978	0.5919
JOSD2	24.2565	30.3009	0.320994	0.0026
LRRC4B	0.712862	0.559193	-0.350275	0.0951
SYT3	2.77652	2.40221	-0.208919	0.1251
C19orf48	120.118	110.975	-0.114225	0.18225
KLK1	1.55935	1.1035	-0.498858	0.0777
KLK5	1.06111	3.21475	1.59913	5e-05
KLK6	46.8714	90.0713	0.942361	5e-05
KLK7	16.735	29.0602	0.796176	5e-05
KLK8	28.5438	38.7444	0.44081	0.00015
KLK10	12.0308	21.987	0.869916	5e-05
KLK13	0.576497	0.744476	0.368912	0.2382
CTU1	8.73178	7.02797	-0.313168	0.003
VSIG10L	2.5741	2.17745	-0.241426	0.0542
ETFB	103.421	107.184	0.0515597	0.5501
FPR1	0.545929	0.622294	0.188882	0.56065
ZNF577	0.91642	1.10009	0.263537	0.4236
ZNF649	1.54151	1.72824	0.164964	0.2118
ZNF350	0.794575	0.664823	-0.257213	0.1874
ZNF614	1.31248	1.4238	0.117445	0.34825
ZNF616	3.68419	3.39432	-0.118223	0.2849
ZNF83	7.11732	7.0765	-0.00829873	0.9321
ZNF611	1.50485	1.56525	0.0567734	0.6515
ZNF600	3.60296	3.90821	0.117325	0.30145
ZNF28	3.43025	4.22351	0.300129	0.0044
ZNF468	3.74546	4.07391	0.121273	0.24175
ZNF320	4.41927	4.96258	0.167283	0.07835
ZNF816,ZNF816-ZNF321P	2.94394	3.77406	0.358367	0.00245
ZNF702P	0.889808	1.03478	0.217754	0.1499
ZNF160	4.69322	4.78081	0.0266745	0.7883
TFPT	5.10699	4.60608	-0.148934	0.7153
LENG1	11.8184	13.7802	0.221566	0.4083
TMC4	22.8448	23.7336	0.0550647	0.5365
MBOAT7	72.2346	88.2691	0.289219	0.00085
LENG9	5.95935	6.30461	0.0812502	0.782
CDC42EP5	0.874099	1.76087	1.01042	0.00345
RDH13	13.4809	13.3544	-0.0136056	0.8867
PPP1R12C	23.8298	25.4351	0.0940529	0.27475
TNNT1	114.132	99.9217	-0.191828	0.0267
TNNI3	14.0113	13.1947	-0.0866394	0.4522
C19orf51	20.8859	16.1618	-0.369946	0.0001
SYT5	1.32543	0.916082	-0.532915	0.00715
PTPRH	2.13196	2.69571	0.338483	0.0027
TMEM86B	5.14627	6.05058	0.233546	0.0535
PPP6R1	49.2161	48.3435	-0.0258104	0.75825
HSPBP1	40.1917	38.1395	-0.0756113	0.39595
COX6B2	0.636546	0.397815	-0.678166	0.0435
IL11	0.546068	0.62886	0.203659	0.354
TMEM238	35.4629	34.57	-0.0367879	0.7639
UBE2S	301.117	283.995	-0.0844601	0.31725
ISOC2	45.2218	46.8884	0.0522134	0.573
SGK110	0.51618	0.710648	0.461259	0.14415
ZNF579	18.1316	17.4398	-0.0561192	0.53935
FIZ1	8.17748	7.53984	-0.117123	0.24755
ZNF784	3.19036	2.62049	-0.283882	0.0336
ZNF787	19.9562	19.1726	-0.0577941	0.52985
ZSCAN5A	2.89051	3.08471	0.0938138	0.47725
ZNF416	2.36275	2.57754	0.125527	0.3198
ZNF552	2.9496	3.72502	0.336728	0.0058
ZNF814	0.983525	1.20114	0.288373	0.0185
ZNF417	1.36667	1.33592	-0.0328316	0.79525
ZNF329	1.15991	1.37512	0.245534	0.07135
A1BG	0.431779	0.714859	0.727368	0.06705
ZNF497	1.48909	1.7564	0.238192	0.13185
ZNF837	1.92592	2.0997	0.124635	0.40185
ZNF132	1.0719	0.880291	-0.284115	0.05905
SLC27A5	4.45272	4.68187	0.0723984	0.53275
ZBTB45	10.8856	10.1006	-0.107985	0.2839
CHMP2A	85.4575	69.1994	-0.304446	0.00045
UBE2M	67.3937	66.2828	-0.0239777	0.7779
MZF1	9.18849	8.14162	-0.174511	0.1059
ACP1	69.2572	70.325	0.022074	0.79685
TRAPPC12	10.1547	10.202	0.00671266	0.9446
LOC100506054	3.62484	3.27257	-0.147493	0.2848
RPS7	1358.2	1340.8	-0.0186049	0.82685
RNF144A	6.42906	5.81607	-0.144562	0.1162
ID2	81.2242	65.7973	-0.303882	0.00065
ASAP2	7.46632	8.85943	0.246817	0.00615
CPSF3	37.6333	39.0486	0.0532632	0.5325
IAH1	26.3278	26.1541	-0.00954857	0.92435
TAF1B	9.94674	10.2155	0.0384569	0.6918
GRHL1	1.21574	1.17712	-0.0465651	0.73505
KLF11	2.09808	2.38787	0.186651	0.127
RRM2	116.147	126.732	0.125838	0.12915
C2orf48	0.551891	0.457132	-0.271773	0.5889
HPCAL1	50.2671	49.6961	-0.0164798	0.85075
ATP6V1C2	1.2237	1.17684	-0.0563349	0.94105
PQLC3	9.90258	9.20684	-0.105098	0.3144
GREB1	1.23481	1.56642	0.343176	0.0099
LPIN1	4.22155	3.99373	-0.0800373	0.4124
TRIB2	8.85173	13.5842	0.617901	5e-05
DDX1	76.334	76.0298	-0.005761	0.94685
VSNL1	16.4082	9.613	-0.771358	5e-05
GEN1	4.13113	4.52662	0.131896	0.16005
KCNS3	5.10326	6.6694	0.386138	0.0005
RHOB	88.1525	107.076	0.280569	0.001
KLHL29	4.88127	4.37362	-0.158431	0.1064
UBXN2A	8.67657	9.2537	0.092905	0.3483
FKBP1B	11.6234	10.8225	-0.102996	0.3788
LOC375190	0.758824	0.630182	-0.267996	0.31
NCOA1	3.90299	3.76048	-0.0536642	0.571
CENPO	9.71028	9.1294	-0.0889929	0.5994
EFR3B	0.652891	0.501931	-0.379353	0.0059
RAB10	62.7133	58.9477	-0.0893367	0.29035
FAM59B	7.62109	6.69353	-0.187231	0.05285
HADHB	38.3519	37.6741	-0.0257232	0.7688
EPT1	19.0795	21.9553	0.202541	0.0175
C2orf70	4.40897	4.38542	-0.00772889	0.97205
C2orf18	14.6843	15.8285	0.108249	0.2231
CENPA	17.0628	15.0647	-0.179677	0.07315
DPYSL5	7.38028	6.28563	-0.231618	0.0118
MAPRE3	4.47318	3.95053	-0.179253	0.1421
TMEM214	29.8095	29.4266	-0.0186535	0.82995
AGBL5	20.2975	17.0859	-0.248499	0.09315
KHK	5.00676	5.07581	0.019762	0.88525
C2orf28	70.126	72.6998	0.0520024	0.6957
CAD	44.8239	46.8054	0.0624058	0.45425
TRIM54	0.833245	0.693483	-0.264881	0.2379
SNX17	62.5452	57.8764	-0.111925	0.1873
NRBP1	47.8933	48.5472	0.0195634	0.8191
KRTCAP3	37.6605	39.513	0.0692773	0.57575
ZNF512	16.5683	20.2312	0.288156	0.00065
GPN1	25.4232	27.612	0.119148	0.4357
SLC4A1AP	11.535	13.0105	0.173663	0.2665
MRPL33	97.1509	104.941	0.11128	0.261
BRE	10.8645	10.7967	-0.00902544	0.93515
FOSL2	10.231	10.3486	0.0164949	0.85605
PPP1CB	46.7301	46.6904	-0.00122666	0.98835
WDR43	40.359	43.005	0.0916146	0.27625
CLIP4	4.95973	5.46031	0.138721	0.1598
YPEL5	12.6417	11.8378	-0.0947859	0.32695
LCLAT1	10.2018	8.75393	-0.220825	0.0154
SPAST	5.99601	5.70601	-0.0715209	0.44715
SLC30A6	10.4862	10.5215	0.00483812	0.95725
YIPF4	17.165	14.9671	-0.197674	0.0347
BIRC6	7.96162	7.64742	-0.0580888	0.49815
TTC27	9.49805	11.3512	0.257138	0.00565
LTBP1	1.8606	1.81767	-0.0336789	0.7583
CRIM1	12.6734	12.1721	-0.0582213	0.5027
CCDC75	4.64254	4.69996	0.0177334	0.89415
LOC100505876	11.9181	12.2386	0.0382829	0.80465
C2orf56	6.26562	6.35218	0.0197932	0.85475
FAM82A1	0.982958	1.16375	0.243578	0.2181
GALM	7.85321	6.49938	-0.272982	0.00715
GEMIN6	26.6494	24.7509	-0.106621	0.3129
MORN2	8.92331	8.48209	-0.0731593	0.5797
LOC728730	0.667353	0.350638	-0.928468	0.0003
EML4	18.6891	17.6	-0.0866215	0.31545
MTA3	16.3299	20.3143	0.31498	0.00045
PLEKHH2	1.73779	1.55576	-0.159639	0.14295
DYNC2LI1	7.1307	8.25415	0.211076	0.0664
PPM1B	15.8798	15.1184	-0.0708875	0.4605
CAMKMT	3.71473	3.46225	-0.101547	0.44055
SIX3	1.30232	1.32828	0.0284836	0.85125
PRKCE	1.6942	1.62206	-0.0627782	0.5893
EPAS1	13.0818	16.8832	0.36803	5e-05
RHOQ	13.0452	13.0786	0.00368555	0.9671
CRIPT	11.2105	9.86348	-0.184683	0.06535
SOCS5	11.2492	11.7891	0.0676295	0.44815
TTC7A	7.40875	8.70767	0.233055	0.19135
EPCAM	186.258	204.38	0.133953	0.1093
MSH2	36.8625	38.5657	0.0651649	0.43605
MSH6	40.2462	39.2272	-0.0369998	0.71185
FOXN2	7.00921	6.30892	-0.151858	0.0998
PPP1R21	8.52453	8.39626	-0.0218742	0.8144
GTF2A1L,STON1,STON1-GTF2A1L	0.708037	0.569571	-0.313948	0.0553
CHAC2	6.85788	7.26289	0.0827813	0.7577
ERLEC1	16.9146	17.3352	0.0354354	0.7576
ACYP2	5.70315	6.22844	0.12711	0.3248
SPTBN1	32.4654	33.6652	0.052354	0.53045
EML6	1.34675	1.45464	0.111177	0.30715
RPS27A	1081.76	1079.56	-0.00294407	0.97285
CCDC104	28.0008	29.1929	0.0601473	0.5094
VRK2	11.1229	11.6311	0.0644547	0.62095
PAPOLG	3.46973	3.40904	-0.0254575	0.78865
REL	1.64946	1.39102	-0.245852	0.07335
PEX13	6.57043	6.38427	-0.0414657	0.6702
KIAA1841	0.929017	0.93635	0.0113437	0.93815
AHSA2	8.20692	10.0955	0.298792	0.25285
COMMD1	13.7336	13.1249	-0.0654091	0.598
B3GNT2	17.8393	18.0253	0.014964	0.86425
EHBP1	19.833	14.8676	-0.415733	5e-05
OTX1	7.79502	5.6941	-0.453086	5e-05
MDH1	143.34	135.015	-0.0863199	0.3088
UGP2	25.4313	24.3179	-0.0645842	0.46835
LGALSL	6.11831	5.64563	-0.115999	0.2271
AFTPH	11.6047	10.8495	-0.0970784	0.28195
SLC1A4	2.17201	2.2375	0.042857	0.7096
CEP68	5.9783	4.48105	-0.415899	0.0726
ACTR2	88.6022	89.7944	0.0192821	0.8155
ETAA1	5.36524	5.01794	-0.0965469	0.3329
PNO1	19.1026	21.0215	0.138097	0.1303
ANTXR1	20.8854	17.1805	-0.281724	0.00235
ANXA4	34.4501	30.0047	-0.199319	0.0229
GMCL1	13.5857	12.5391	-0.115649	0.21705
SNRNP27	16.2992	16.5019	0.0178314	0.85495
MXD1	0.952733	1.28543	0.43211	0.0009
PCBP1	213.769	209.844	-0.0267312	0.7538
PCYOX1	19.9658	19.5738	-0.0286091	0.7332
VAX2	0.807605	0.507679	-0.669734	0.0902
NAGK	11.306	12.8251	0.181886	0.0644
MPHOSPH10	19.5537	21.2606	0.120739	0.16775
ZNF638	23.4725	22.524	-0.0595071	0.4846
DYSF	0.626879	0.833965	0.411801	0.00195
SPR	61.2188	58.1081	-0.0752336	0.3792
EMX1	1.63824	1.40227	-0.224381	0.15165
SMYD5	18.3487	18.6736	0.0253251	0.78015
CCT7	319.34	325.901	0.0293403	0.72805
ALMS1	3.20516	3.34651	0.0622613	0.4869
STAMBP	8.32898	9.00691	0.112893	0.205
DGUOK	54.3407	52.0782	-0.0613533	0.50705
TET3	5.54879	5.88754	0.0854898	0.32345
MTHFD2	123.295	135.968	0.141146	0.0945
WDR54	38.7712	36.7089	-0.0788555	0.38505
INO80B,WBP1	62.4246	55.7737	-0.16253	0.07925
TTC31	8.78955	8.57169	-0.0362085	0.80645
LOC151534	1.76776	1.73065	-0.030608	0.91185
HTRA2	13.5505	14.0879	0.0561103	0.7959
DOK1	11.0995	10.3671	-0.0984776	0.70195
SEMA4F	5.65037	5.82209	0.0431933	0.662
HK2	9.09071	9.62001	0.0816463	0.35185
POLE4	10.5023	8.45092	-0.313518	0.0201
MRPL19	11.5239	11.0259	-0.0637297	0.45375
TMSB10	3884.89	3721.53	-0.061977	0.45845
KCMF1	9.69186	10.5263	0.119153	0.17035
TCF7L1	9.32157	8.39274	-0.151432	0.1227
ELMOD3	2.81707	2.86449	0.0240819	0.85105
MAT2A	109.311	97.9387	-0.158486	0.096
VAMP8	48.367	52.3309	0.113639	0.2178
VAMP5	1.22805	2.08903	0.766471	0.01445
RNF181	39.9803	40.3902	0.0147163	0.8776
USP39	52.7679	48.5982	-0.118756	0.2027
ATOH8	1.14261	1.17541	0.0408366	0.7467
PTCD3	16.8939	17.2284	0.0282932	0.744
MRPL35	15.4958	15.1418	-0.0333426	0.7307
KDM3A	9.45441	10.3791	0.134622	0.1312
RMND5A	14.3024	13.8684	-0.0444547	0.7384
LINC00152	29.838	45.1484	0.597523	5e-05
RPIA	29.133	28.1754	-0.0482163	0.58425
ZNF2	1.97208	1.63563	-0.269873	0.0337
PROM2	7.10577	11.8832	0.741863	5e-05
KCNIP3	1.50647	1.63521	0.11831	0.3788
FAHD2A	14.833	16.5441	0.157509	0.11545
LOC729234	3.92401	3.40594	-0.204278	0.6154
LOC285033	9.7165	8.8557	-0.13383	0.67695
CIAO1	28.04	27.1465	-0.0467196	0.58455
ITPRIPL1	7.96251	6.32134	-0.332993	0.00195
NCAPH	16.3647	15.0648	-0.119405	0.16665
ARID5A	4.57434	4.1443	-0.142434	0.22165
CNNM4	3.92365	4.26519	0.120413	0.225
CNNM3	15.6657	14.7129	-0.0905277	0.30075
ANKRD36	1.18377	1.07023	-0.145464	0.22355
LOC100506123	0.527708	0.393502	-0.423368	0.0455
COX5B	336.739	321.505	-0.0667895	0.434
INPP4A	7.32216	6.80757	-0.105129	0.31485
UNC50	26.6238	27.0507	0.0229473	0.8097
C2orf15	2.66665	2.36058	-0.175885	0.33115
LIPT1	2.94632	3.13557	0.0898108	0.51845
MRPL30	14.8039	14.0608	-0.0742947	0.39845
EIF5B	56.209	59.2753	0.0766296	0.35575
PDCL3	38.3492	42.2578	0.14002	0.124
NPAS2	5.50411	8.41482	0.612423	5e-05
RPL31	1679.88	1672.55	-0.00630773	0.9445
C2orf29	34.4734	34.0214	-0.0190406	0.8255
MAP4K4	32.7342	34.0283	0.0559353	0.51035
IL1R1	2.37171	3.15603	0.412184	0.0002
IL18R1	0.339611	0.500409	0.559225	0.0102
SLC9A2	1.07519	1.09254	0.0230905	0.85885
TMEM182	1.63116	1.71267	0.0703451	0.6044
MRPS9	46.7294	50.6266	0.115565	0.18675
C2orf49	12.8604	12.3493	-0.0585101	0.6043
NCK2	24.3516	25.3278	0.0567029	0.5302
SULT1C2	1.21882	1.15563	-0.076809	0.57925
GCC2	6.42913	6.19733	-0.0529763	0.55475
LIMS1	14.1077	13.3871	-0.0756419	0.3985
RANBP2	22.3742	20.4982	-0.126341	0.13605
CCDC138	5.60377	5.54485	-0.0152484	0.8908
SOWAHC	8.91879	7.67273	-0.217108	0.01735
LOC440894	0.50134	0.446663	-0.166603	0.5444
ACOXL	1.21389	0.837823	-0.534917	0.0028
