GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
PAPOLG	1.68122	1.26153	-0.414334	0.1357
REL	0.415553	0.475095	0.193183	0.67045
PEX13	5.66418	5.15145	-0.136887	0.62725
KIAA1841	2.90196	2.46455	-0.235706	0.40385
C2orf74	7.69692	10.7545	0.482584	0.1321
AHSA2	4.32753	6.94013	0.681417	0.51545
COMMD1	39.2342	40.0772	0.0306725	0.9126
B3GNT2	4.52549	4.65812	0.0416735	0.8829
EHBP1	9.57286	9.94904	0.0556075	0.84045
MDH1	115.032	86.5304	-0.410759	0.13755
UGP2	40.9931	36.2206	-0.178572	0.50435
LGALSL	1.35785	1.12903	-0.266251	0.40845
AFTPH	5.73492	4.78702	-0.260645	0.33285
SLC1A4	2.96215	5.02588	0.76273	0.0101
CEP68	2.29951	2.28556	-0.00877679	0.99325
ACTR2	116.165	106.461	-0.125855	0.675
MEIS1	2.01431	2.10563	0.0639654	0.82905
ETAA1	6.0278	4.3137	-0.482705	0.07315
PNO1	11.7379	10.8866	-0.10863	0.6864
APLF	0.544749	0.579921	0.0902654	0.81035
ANTXR1	29.8338	31.2878	0.0686508	0.8234
ANXA4	22.4386	26.6385	0.24753	0.35105
GMCL1	4.33692	3.36787	-0.364833	0.23315
SNRNP27	23.0535	20.8204	-0.146988	0.5952
MXD1	1.1114	0.958441	-0.213621	0.49395
PCBP1	226.315	262.684	0.214997	0.46065
PCYOX1	16.7859	16.6405	-0.0125508	0.96495
VAX2	4.51266	9.61447	1.09123	0.0025
ATP6V1B1	0.519267	1.30935	1.3343	0.0079
NAGK	31.6161	40.5351	0.358512	0.17885
MPHOSPH10	14.1916	12.4835	-0.185013	0.50885
ZNF638	16.1952	12.834	-0.335594	0.21055
DYSF	24.2854	41.4808	0.772358	0.0073
SPR	26.8534	30.1976	0.16933	0.53295
SMYD5	11.5694	12.8188	0.147951	0.58185
CCT7	270.504	270.747	0.00129498	0.9965
ALMS1	1.50302	1.39208	-0.110617	0.6842
STAMBP	6.49043	6.37507	-0.025871	0.9217
ACTG2	0.296196	0.795246	1.42485	0.01465
DGUOK	48.8056	55.6549	0.189463	0.5128
TET3	1.68411	1.48192	-0.184521	0.50665
BOLA3-AS1	1.70213	2.77846	0.706944	0.1476
MTHFD2	62.423	60.0318	-0.0563505	0.8429
WDR54	45.5815	55.324	0.279457	0.29995
INO80B,WBP1	65.1951	82.9954	0.348267	0.2035
TTC31	8.58212	10.8178	0.333996	0.49825
TLX2	8.35196	26.2758	1.65355	5e-05
HTRA2	18.6711	19.1978	0.0401403	0.957
DOK1	29.0298	39.4989	0.444281	0.4632
SEMA4F	8.28097	11.2958	0.447919	0.09675
HK2	8.46175	7.38016	-0.197303	0.4487
POLE4	106.167	78.3671	-0.43802	0.1011
MRPL19	8.09648	6.16251	-0.393777	0.13435
TMSB10	4700.63	6562.56	0.481406	0.24995
KCMF1	8.51702	7.55382	-0.173143	0.5092
TCF7L1	0.405397	1.39323	1.78102	0.0003
ELMOD3	3.66059	5.58534	0.60957	0.0397
MAT2A	61.0944	55.7906	-0.131018	0.7501
VAMP8	0.815247	0.564611	-0.529982	0.3799
VAMP5	78.9014	103.785	0.395474	0.14725
RNF181	71.7498	108.329	0.59437	0.0324
USP39	32.1152	23.8895	-0.42688	0.17555
ATOH8	9.30593	8.6215	-0.110212	0.67975
PTCD3	7.6003	7.19449	-0.0791651	0.7648
MRPL35	10.886	9.24989	-0.234966	0.44945
KDM3A	6.7618	5.85841	-0.206899	0.4387
RMND5A	5.26833	3.34474	-0.65545	0.34315
LINC00152	125.399	226.381	0.852229	0.00355
RPIA	8.04987	5.99844	-0.424378	0.11805
ZNF2	1.24676	1.19283	-0.0637982	0.8461
PROM2	1.71319	1.2639	-0.438803	0.1627
KCNIP3	18.7775	19.3262	0.0415509	0.87785
FAHD2A	24.4825	24.3274	-0.00916585	0.97205
LOC729234	0.0843005	0.765532	3.18285	0.11145
LOC285033	5.01661	5.77094	0.202094	0.8476
CIAO1	23.2292	20.9157	-0.151357	0.56
NCAPH	11.733	8.15937	-0.524041	0.05285
ARID5A	5.51502	11.8428	1.10257	0.0002
CNNM4	1.29722	1.71943	0.406502	0.1889
CNNM3	6.05686	4.57396	-0.405126	0.1236
ANKRD36	0.648322	1.01974	0.65342	0.0483
LOC100506123	0.898073	0.793551	-0.17851	0.63035
COX5B	282.866	467.576	0.725082	0.02455
INPP4A	3.95207	4.72271	0.257005	0.41595
UNC50	25.5111	17.3875	-0.553075	0.0406
LIPT1	1.83606	1.57036	-0.225517	0.54375
MRPL30	11.9244	7.61194	-0.647575	0.01215
EIF5B	50.2952	51.0048	0.0202131	0.95385
PDCL3	32.4565	32.491	0.00153377	0.9953
NPAS2	6.16725	4.49272	-0.457038	0.08915
RPL31	1659.58	2138.41	0.365724	0.28345
C2orf29	20.4933	16.7153	-0.293987	0.26745
MAP4K4	37.426	40.0954	0.0993962	0.72335
IL1R1	0.530633	0.847451	0.675417	0.04905
MRPS9	26.706	22.0606	-0.27569	0.3076
C2orf49	8.99479	8.11855	-0.147868	0.62355
NCK2	11.5357	13.2133	0.195893	0.4706
GCC2	5.45799	5.37241	-0.022799	0.937
LIMS1	14.9741	14.7361	-0.0231101	0.93035
RANBP2	10.892	9.68438	-0.169539	0.5359
CCDC138	2.51519	1.39765	-0.847665	0.0134
SH3RF3	1.20201	3.10785	1.37047	5e-05
SOWAHC	2.57437	2.18536	-0.236346	0.3956
BCL2L11	1.91961	0.794679	-1.27237	0.0042
MERTK	0.995439	0.394806	-1.33419	0.00115
TMEM87B	4.76074	4.22172	-0.173355	0.53045
FBLN7	3.02483	3.71655	0.29711	0.3428
ZC3H6	0.516124	0.790012	0.614156	0.0565
TTL	18.8413	17.1647	-0.13445	0.6102
POLR1B	5.6725	4.88559	-0.215451	0.431
CHCHD5	21.3423	28.1441	0.39912	0.16885
SLC20A1	123.436	104.636	-0.238381	0.406
IL1RN	2.65986	0.654694	-2.02245	5e-05
PSD4	4.13987	5.06007	0.28957	0.27905
LOC654433	12.3035	16.7566	0.445664	0.14945
CBWD2	6.87353	4.86184	-0.499551	0.07985
WASH2P	2.33114	3.53257	0.599681	0.14395
RABL2A	1.00537	1.70243	0.759865	0.07095
ACTR3	127.14	131.34	0.046897	0.87385
DDX18	21.3944	20.1889	-0.0836741	0.75575
INSIG2	7.09469	5.16185	-0.458851	0.09
STEAP3	31.0201	32.8301	0.0818175	0.76255
DBI	233.092	183.5	-0.345123	0.1938
TMEM177	9.71034	10.5046	0.11343	0.6924
PTPN4	1.83275	1.60441	-0.191962	0.53775
EPB41L5	1.58059	1.30909	-0.2719	0.3521
RALB	34.8245	29.9254	-0.218732	0.40395
GLI2	2.36841	2.64874	0.161388	0.55475
LOC254128	2.85592	3.49356	0.29074	0.74345
TSN	31.7521	21.7602	-0.545156	0.0397
SFT2D3	3.99699	4.28626	0.100805	0.72785
UGGT1	16.8001	13.8708	-0.276418	0.3259
MZT2B	231.086	454.832	0.976907	0.0355
IMP4	56.2629	65.5575	0.220578	0.40775
PTPN18	0.820705	1.81295	1.1434	0.0012
PLEKHB2	33.1342	32.7704	-0.0159281	0.95295
LOC150776	4.61423	7.96234	0.787102	0.00715
CCDC74A	6.87877	9.82078	0.513688	0.0807
GPR39	2.52861	5.69455	1.17124	0.0031
MGAT5	8.1485	8.02595	-0.0218621	0.9383
CCNT2	3.27092	2.68621	-0.284128	0.29505
RAB3GAP1	17.7825	20.8487	0.2295	0.3917
R3HDM1	11.3351	8.94674	-0.34136	0.20295
UBXN4	31.3279	32.0376	0.0323171	0.91225
SPOPL	3.94717	2.71202	-0.541451	0.05235
ACVR2A	0.995299	0.709768	-0.487781	0.56985
MBD5	1.61843	1.40012	-0.20904	0.7677
EPC2	5.04182	4.03415	-0.321679	0.2403
KIF5C	1.53654	0.486832	-1.65819	5e-05
RIF1	6.59961	5.46921	-0.271051	0.3234
FMNL2	12.7646	8.73602	-0.547105	0.04445
ARL6IP6	6.69608	5.4505	-0.296927	0.3008
GALNT13	4.32858	2.88188	-0.586883	0.03515
GPD2	11.5845	8.13053	-0.510779	0.06105
PKP4	17.5875	22.8062	0.374876	0.1635
TANC1	10.1064	9.06866	-0.156315	0.57605
MARCH7	21.3969	16.7422	-0.353913	0.17845
TANK	19.9261	14.9523	-0.414296	0.197
PSMD14	87.0537	65.399	-0.412636	0.1218
GCA	1.91319	1.62395	-0.236467	0.44595
SCN2A	0.61399	0.595354	-0.0444679	0.88865
CERS6	3.12369	2.90907	-0.102693	0.7868
DHRS9	1.29341	0.494138	-1.3882	0.00455
BBS5	2.47495	3.08618	0.318427	0.26465
PPIG	28.3781	34.8836	0.297771	0.35405
KLHL23,PHOSPHO2,PHOSPHO2-KLHL23	7.4966	5.0577	-0.567755	0.05965
SSB	131.667	126.425	-0.0586082	0.8562
UBR3	4.95304	5.59314	0.175344	0.5318
GAD1	0.816876	0.452232	-0.853054	0.12135
GORASP2	49.5292	40.2317	-0.299946	0.255
DCAF17	3.5931	2.55971	-0.48925	0.21265
CYBRD1	42.279	42.709	0.0145998	0.95855
DYNC1I2	58.1211	58.2127	0.00227204	0.9935
HAT1	51.2987	29.3682	-0.804665	0.0033
METAP1D	2.952	2.64927	-0.156098	0.65295
DLX1	3.48501	2.36282	-0.560656	0.0682
ITGA6	10.1127	14.9009	0.559233	0.0471
PDK1	2.97341	2.06226	-0.527891	0.05975
ZAK	17.5107	23.1444	0.402428	0.15665
CDCA7	11.7205	5.78938	-1.01756	0.00015
SCRN3	5.56442	4.46613	-0.317206	0.245
MTX2	28.9222	21.8096	-0.407214	0.1236
HNRNPA3	74.1895	55.7527	-0.412173	0.1573
AGPS	11.2921	8.03796	-0.490419	0.068
RBM45	4.79938	3.42427	-0.487052	0.1116
OSBPL6	1.92574	1.571	-0.29373	0.65715
PLEKHA3	9.75386	8.91397	-0.129904	0.8053
LOC100506866	0.713372	0.879169	0.301487	0.865
UBE2E3	53.0262	43.054	-0.300559	0.24765
ITGA4	6.35937	5.95466	-0.0948666	0.80945
SSFA2	32.3487	25.6406	-0.335276	0.2366
DNAJC10	35.7214	33.0762	-0.110996	0.68355
NUP35	12.4677	8.6201	-0.532423	0.0501
ZNF804A	2.39429	1.22233	-0.969965	0.00135
ZC3H15	55.7556	48.7759	-0.192949	0.4939
ITGAV	36.6692	32.8043	-0.16068	0.615
FAM171B	2.33291	2.11378	-0.1423	0.65785
GULP1	9.49699	4.39419	-1.11187	0.00015
WDR75	20.5973	15.9313	-0.37059	0.1662
ASNSD1	22.2797	15.8762	-0.488859	0.0613
PMS1	6.74681	5.29592	-0.349325	0.44085
INPP1	12.2981	12.3688	0.00826451	0.9762
MFSD6	6.55049	6.00916	-0.12444	0.6388
NAB1	4.44417	2.96839	-0.582232	0.03085
GLS	24.6155	28.3099	0.201739	0.4668
MYO1B	19.1126	15.0464	-0.345112	0.19885
OBFC2A	8.39793	12.453	0.568392	0.0325
SLC39A10	11.2035	6.86797	-0.705999	0.0131
CCDC150	0.631762	0.829954	0.393649	0.2589
COQ10B	13.6331	11.2546	-0.276598	0.2976
HSPE1,HSPE1-MOB4,MOB4	205.677	170.058	-0.373075	0.64095
MARS2	2.82784	3.09997	0.132553	0.6648
C2orf69	4.48402	3.86503	-0.21431	0.4293
C2orf47	13.2675	8.38966	-0.661209	0.09335
SPATS2L	26.7412	24.8792	-0.104125	0.7023
SGOL2	9.16154	7.20784	-0.346022	0.2063
AOX1	13.226	17.4118	0.396688	0.14135
BZW1	168.568	126.683	-0.412106	0.19475
NIF3L1	17.6281	14.0101	-0.331412	0.22305
NDUFB3	78.2328	59.3502	-0.398522	0.13245
CFLAR	7.16986	10.7521	0.584604	0.18805
CASP8	4.29064	2.5651	-0.742178	0.03155
STRADB	23.1748	14.9921	-0.628359	0.01735
FZD7	5.19461	5.98468	0.204259	0.4507
NOP58	63.2556	56.8181	-0.154843	0.60335
BMPR2	6.10584	5.58862	-0.127696	0.63625
FAM117B	0.781184	0.465312	-0.747464	0.0325
ALS2CR8	0.602093	0.537522	-0.163661	0.6442
NBEAL1	1.04988	1.5708	0.581266	0.06695
CYP20A1	2.55709	2.73182	0.0953632	0.7388
ABI2	15.5689	13.52	-0.203572	0.4397
PARD3B	1.44935	2.53275	0.805295	0.0036
NRP2	8.35565	8.06391	-0.0512722	0.85185
EEF1B2	597.238	554.67	-0.106675	0.72015
ZDBF2	1.60018	1.51262	-0.081182	0.77465
ADAM23	12.546	12.903	0.0404737	0.88135
FASTKD2	7.33141	5.78022	-0.342965	0.1966
CREB1	3.64437	2.91131	-0.324	0.225
CCNYL1	9.02114	7.9419	-0.183825	0.4927
PIKFYVE	4.36376	4.15137	-0.0719837	0.8117
MAP2	4.0933	2.26372	-0.854567	0.00455
RPE	19.3556	14.5704	-0.409707	0.28875
CPS1	6.56338	5.75303	-0.190116	0.49105
SPAG16	8.71885	8.33513	-0.0649339	0.82195
ATIC	76.4753	65.7705	-0.217553	0.4156
TMEM169	0.303981	0.400919	0.399331	0.3602
XRCC5	148.321	108.071	-0.456745	0.11655
PKI55	6.17407	4.14641	-0.574359	0.0333
SMARCAL1	12.2588	13.4745	0.136419	0.60575
RPL37A	5558.33	5950.52	0.0983654	0.7825
IGFBP2	2.71289	1.65039	-0.717025	0.0635
ARPC2	261.318	306.35	0.229373	0.42365
GPBAR1	0.0559274	0.389691	2.8007	0.25585
PNKD	42.6992	73.8863	0.7911	0.2525
CTDSP1	33.36	33.613	0.0109019	0.9679
RQCD1	27.2087	19.8261	-0.45667	0.10515
PLCD4	1.01909	1.58901	0.640841	0.06085
BCS1L	22.6553	21.9406	-0.0462466	0.85815
STK36	5.15291	5.84326	0.181387	0.70765
TTLL4	3.89024	4.03095	0.0512615	0.84805
CYP27A1	2.27183	0.295871	-2.94081	5e-05
FAM134A	22.8708	23.4425	0.0356184	0.89455
ZFAND2B	13.8418	19.323	0.481282	0.0728
ANKZF1	7.05628	6.56953	-0.103116	0.70705
STK16	6.82704	8.45151	0.30795	0.57055
DNAJB2	21.7213	37.5803	0.790866	0.0053
SPEG	21.3163	45.2766	1.08681	0.0071
GMPPA	26.2136	35.478	0.436606	0.10625
TMEM198	2.00013	2.52267	0.334861	0.326
INHA	0.129176	0.678656	2.39334	0.00375
STK11IP	5.76987	6.52509	0.17746	0.5036
SLC4A3	6.45952	12.9233	1.00048	0.00015
ACSL3	24.8354	11.7815	-1.07588	0.00015
MRPL44	21.2919	15.9506	-0.416695	0.11785
RHBDD1	3.24304	2.96379	-0.1299	0.6379
COL4A3	0.122605	0.901851	2.87887	5e-05
MFF	27.7871	25.9504	-0.0986616	0.71275
AGFG1	9.64321	7.62835	-0.338143	0.215
WDR69	3.33703	0.816209	-2.03155	5e-05
SP140	4.86481	3.77223	-0.366965	0.33515
SP140L	5.07297	6.07802	0.260771	0.3423
SP100	37.5309	36.7403	-0.030714	0.9209
CAB39	16.7651	14.1083	-0.248919	0.3572
ITM2C	16.9736	19.6898	0.21416	0.424
PSMD1	70.9533	79.2221	0.159033	0.5773
ARMC9	21.2365	20.8975	-0.0232128	0.9283
PTMA	977.218	802.406	-0.284347	0.44085
COPS7B	19.1103	18.7584	-0.0268156	0.9147
DIS3L2	7.75933	7.79781	0.00713699	0.97775
EIF4E2	56.0379	64.7126	0.207645	0.436
GIGYF2	9.29507	8.68771	-0.0974897	0.7195
C2orf82	0.447661	2.03761	2.1864	0.0344
ATG16L1	9.24569	10.7858	0.222282	0.4117
DGKD	4.43366	6.17687	0.478376	0.07125
SH3BP4	47.0081	62.0298	0.400053	0.1563
AGAP1	2.80517	2.84596	0.0208277	0.94835
CXCR7	2.48912	5.26545	1.08092	0.0009
COPS8	47.2007	28.8549	-0.709993	0.00725
MLPH	25.7272	24.5757	-0.066063	0.80305
LRRFIP1	40.2845	52.9393	0.394116	0.17475
RAMP1	0.699319	0.192501	-1.86109	0.0977
SCLY,UBE2F	18.1484	20.0088	0.140791	0.5854
TRAF3IP1	5.89568	6.39366	0.116983	0.66365
ASB1	10.6217	11.6249	0.130202	0.6237
TWIST2	5.75376	5.59812	-0.0395624	0.89745
GPC1	75.6874	135.824	0.843617	0.0037
DUSP28	1.82591	2.94245	0.688407	0.07295
RNPEPL1	34.0107	60.6839	0.835327	0.0026
CAPN10	8.95787	16.6766	0.896595	0.00105
SNED1	1.68344	1.69153	0.00691608	0.99045
PPP1R7	51.5112	42.8228	-0.266505	0.30975
SEPT2	138.993	117.557	-0.241648	0.6942
FARP2	1.44277	2.1844	0.598396	0.0518
BOK	18.444	31.6168	0.777538	0.00405
ATG4B	16.9568	19.0155	0.165315	0.52175
ING5	2.83806	3.21584	0.18029	0.5071
D2HGDH	9.3633	14.0775	0.588297	0.0327
LOC728323	0.480806	0.598701	0.316382	0.5585
SH3YL1	5.86178	5.62931	-0.0583824	0.84015
TMEM18	12.5256	10.5217	-0.251509	0.36675
PXDN	100.456	130.113	0.373201	0.2355
TSSC1	20.9501	18.3817	-0.188681	0.47545
ADI1	69.8851	51.1172	-0.451176	0.0864
RNASEH1	23.092	23.2228	0.00814908	0.97565
KIDINS220	7.65702	9.3298	0.285063	0.2981
MBOAT2	6.98011	8.22485	0.23674	0.38005
ITGB1BP1	38.4267	36.1697	-0.0873275	0.7423
ADAM17	11.0332	8.90694	-0.308848	0.2628
YWHAQ	296.856	230.939	-0.36225	0.22565
CYS1	1.1427	2.55047	1.15831	0.0008
ODC1	194.026	138.08	-0.490741	0.0833
NOL10	12.1502	10.9682	-0.147655	0.5714
PDIA6	220.116	168.319	-0.387065	0.19495
ROCK2	10.5325	9.81353	-0.102002	0.71065
E2F6	6.93319	4.63684	-0.580376	0.03225
NBAS	7.12322	7.03716	-0.0175365	0.945
FAM49A	1.32171	0.178883	-2.88532	5e-05
SMC6	8.52451	8.71614	0.0320728	0.90955
NT5C1B,NT5C1B-RDH14,RDH14	16.632	15.7058	-0.0826677	0.7599
OSR1	8.53302	15.8223	0.890831	0.00165
TTC32	3.78731	3.26378	-0.214633	0.58185
WDR35	3.33058	2.75791	-0.272199	0.3255
MATN3	0.561622	1.90343	1.76093	0.0001
LAPTM4A	156.38	130.79	-0.257805	0.35345
SDC1	125.446	114.298	-0.134277	0.64875
PUM2	16.8071	13.0917	-0.360418	0.17455
HS1BP3	5.00763	5.62005	0.166453	0.5481
C2orf43	6.38754	4.59403	-0.475502	0.0838
ATAD2B	0.659878	0.685814	0.0556165	0.85875
C2orf44	3.58532	3.63367	0.0193258	0.94315
SF3B14	89.1925	78.191	-0.18992	0.46875
TP53I3	29.6754	40.4337	0.446289	0.1168
ITSN2	3.93605	6.18893	0.652943	0.0211
PTRHD1	71.5131	85.401	0.256045	0.7375
ADCY3	18.0547	13.733	-0.394725	0.36535
DNAJC27	0.505836	0.605076	0.258448	0.4628
DNMT3A	4.15924	3.67272	-0.179471	0.52395
DTNB	3.0484	3.50635	0.201916	0.50095
ASXL2	3.70852	4.357	0.232492	0.44385
KIF3C	11.4142	12.3312	0.111489	0.6838
HADHA	70.8976	62.0309	-0.192749	0.4871
OST4	395.84	579.908	0.550905	0.1102
CGREF1	1.23177	3.72165	1.59521	0.0042
PREB	27.1433	32.1077	0.242322	0.3548
SLC5A6	11.7193	9.94039	-0.237515	0.67955
UCN	2.53975	12.0517	2.24648	5e-05
MPV17	63.0623	77.3192	0.294048	0.28185
GTF3C2	18.5809	15.3898	-0.27185	0.31255
EIF2B4	22.9602	29.8168	0.376988	0.15545
ZNF513	1.7243	5.34699	1.63272	5e-05
PPM1G	127.535	127.315	-0.00249014	0.9919
IFT172	3.83166	4.86614	0.344808	0.1987
FNDC4	13.6422	21.1586	0.633174	0.01755
CCDC121	0.454278	0.418719	-0.117594	0.96855
SUPT7L	9.10287	8.47566	-0.102997	0.84095
RBKS	1.41865	1.96119	0.467214	0.71585
TRMT61B	6.58086	6.30273	-0.0622995	0.8294
GALNT14	3.58593	0.200611	-4.15988	5e-05
MEMO1	25.0046	28.4059	0.183998	0.50235
DPY30	56.0327	57.0519	0.026007	0.9222
FAM98A	28.7824	32.9257	0.194028	0.46995
LOC100288911	15.829	33.6111	1.08636	0.00035
FEZ2	18.9833	18.3638	-0.0478665	0.85675
STRN	2.28837	2.01764	-0.181654	0.5024
HEATR5B	3.26202	2.98989	-0.125674	0.6495
EIF2AK2	8.82826	7.50589	-0.234107	0.37795
CEBPZ	19.7333	16.1005	-0.293527	0.4378
PRKD3	7.29833	6.56187	-0.153458	0.58035
CDC42EP3	58.7974	70.3886	0.25959	0.35645
CYP1B1	15.3173	11.4034	-0.425694	0.1151
ATL2	8.9387	6.38379	-0.485652	0.07475
HNRPLL	16.4014	12.1234	-0.436018	0.10505
SRSF7	61.628	42.9992	-0.519276	0.0521
DHX57	7.05032	6.002	-0.232245	0.378
SOS1	5.1859	4.13708	-0.325983	0.2337
MAP4K3	6.38084	5.09771	-0.323898	0.2331
THUMPD2	3.73997	3.67663	-0.0246415	0.93295
SLC8A1	2.61403	3.79739	0.538733	0.0559
COX7A2L	83.636	64.5681	-0.373301	0.1643
ZFP36L2	23.0425	16.8558	-0.45105	0.0869
THADA	4.75912	4.08911	-0.218909	0.4087
LOC728819	0.445029	0.388156	-0.197263	0.8481
LRPPRC	22.2997	15.9399	-0.484379	0.0812
PREPL	11.0933	10.2983	-0.107279	0.6937
SIX2	1.04487	1.23325	0.239131	0.541
SRBD1	4.77383	4.4209	-0.110807	0.67755
ATP6V1E2	0.839053	0.645366	-0.378646	0.37205
PIGF	21.8545	18.4258	-0.246198	0.66845
MCFD2	81.4329	80.7625	-0.0119269	0.9695
CALM2	747.895	757.888	0.01915	0.9519
FBXO11	14.5456	10.735	-0.438257	0.40995
ASB3,GPR75,GPR75-ASB3	7.36065	6.71097	-0.133312	0.83475
PSME4	13.1263	14.4871	0.142307	0.5944
RTN4	382.32	391.667	0.0348465	0.9183
C2orf63	0.858033	0.878099	0.0333516	0.9678
MTIF2	15.1821	12.6141	-0.267331	0.31665
CCDC88A	13.3947	17.1202	0.354034	0.2633
SMEK2	14.2515	11.1234	-0.357508	0.17545
PNPT1	10.6452	7.75254	-0.457467	0.085
EFEMP1	105.467	160.418	0.605036	0.0381
FANCL	17.3541	11.7985	-0.556673	0.13335
PUS10	0.931025	0.665707	-0.483933	0.56925
LOC339803	4.10781	4.94391	0.267282	0.34375
USP34	10.8313	9.60059	-0.174006	0.58655
XPO1	59.7369	36.8176	-0.698227	0.01535
FAM161A	2.11472	1.94035	-0.12415	0.6891
CCT4	142.202	88.2274	-0.68864	0.01585
TMEM17	1.07466	1.04137	-0.0453955	0.9072
WDPCP	0.913744	0.926595	0.0201488	0.9923
VPS54	4.84807	4.35516	-0.154685	0.56715
PELI1	1.20081	0.896689	-0.421326	0.2069
SERTAD2	9.54377	9.77784	0.0349575	0.89365
RAB1A	68.5401	55.1482	-0.313634	0.2631
SPRED2	9.8081	7.44432	-0.397833	0.13315
C1D	18.9824	11.6565	-0.703526	0.0114
WDR92	7.61046	7.63083	0.00385646	0.9887
PPP3R1	24.0923	17.8064	-0.436175	0.1074
CNRIP1	21.3941	18.9907	-0.171921	0.5148
GFPT1	10.6841	10.5166	-0.0227963	0.9359
NFU1	23.1544	20.9558	-0.143936	0.5847
AAK1	2.85675	2.81383	-0.0218359	0.9346
C2orf42	3.13814	2.30588	-0.444595	0.1442
TIA1	9.24197	7.3281	-0.334762	0.2155
SNRPG	248.789	193.826	-0.360156	0.20115
FAM136A	42.9089	28.7833	-0.576042	0.02685
TGFA	0.45399	3.14394	2.79184	5e-05
ADD2	6.3645	7.13721	0.165313	0.5486
TEX261	37.3631	38.3942	0.039275	0.8825
MCEE	4.70895	5.13461	0.124848	0.7247
CYP26B1	0.954765	1.31895	0.466167	0.151
EXOC6B	5.31826	6.00242	0.17459	0.55915
SFXN5	2.54094	2.97186	0.226002	0.41545
RAB11FIP5	26.2709	40.0043	0.606691	0.0267
PRADC1	15.7804	26.7719	0.762587	0.00965
FBXO41	2.76601	4.05766	0.55284	0.038
TPRKB	34.8695	22.6952	-0.619577	0.0334
DUSP11	12.2633	9.93398	-0.303909	0.2562
BOLA3	53.8317	60.0924	0.158726	0.59035
MOB1A	29.8233	28.1776	-0.081891	0.7715
SLC4A5	1.41459	1.25661	-0.170852	0.5668
DCTN1	71.2736	92.2387	0.372003	0.1995
C2orf81	1.56265	4.12396	1.40004	0.0001
RTKN	8.74916	11.7242	0.422276	0.12125
MOGS	36.6876	41.3302	0.171901	0.52015
CCDC142,MRPL53	93.4457	157.06	0.74912	0.0709
PCGF1	14.6331	18.9124	0.370093	0.2051
AUP1	79.2067	153.135	0.951115	0.0352
LOXL3	5.96047	10.2946	0.788389	0.43375
FAM176A	30.1084	37.2726	0.307949	0.2371
GCFC2	5.05014	4.44252	-0.184945	0.5999
SUCLG1	51.9005	42.1527	-0.300123	0.2645
C2orf89	1.08852	0.692264	-0.652967	0.15245
TGOLN2	48.9589	49.7089	0.0219341	0.93605
RETSAT	18.8697	20.9679	0.15211	0.5655
CAPG	1.18337	2.46665	1.05965	0.0151
LOC100630918	1.56973	1.80077	0.198101	0.60765
GGCX	11.2378	10.8288	-0.0534936	0.9281
TMEM150A	6.24462	10.8422	0.795971	0.00775
C2orf68	3.68696	4.38245	0.249307	0.68005
ST3GAL5	3.2682	1.67776	-0.961963	0.00345
LOC90784	4.13615	3.71851	-0.153565	0.5731
POLR1A	8.40651	8.34802	-0.0100736	0.96925
IMMT	35.2037	27.197	-0.372277	0.17575
CHMP3,RNF103,RNF103-CHMP3	41.7777	42.0609	0.00974738	0.97425
LOC285074	3.12595	4.00454	0.357343	0.25145
KRCC1	16.6167	20.7204	0.318411	0.26845
EIF2AK3	3.00125	3.20735	0.095818	0.73795
LOC654342	7.87282	9.9962	0.344498	0.30835
MRPS5	35.6411	37.6695	0.0798536	0.77775
ZNF514	2.01931	2.73642	0.438427	0.13285
DUSP2	1.16527	0.921349	-0.338845	0.43875
STARD7	49.1986	42.7287	-0.203411	0.4713
TMEM127	19.2567	18.8583	-0.0301616	0.9106
SNRNP200	35.0339	35.6137	0.0236799	0.93235
KANSL3	12.5927	11.5549	-0.124083	0.63605
LMAN2L	14.089	14.5172	0.0431914	0.86955
ANKRD23	0.605851	0.999559	0.722329	0.06875
ANKRD39	15.9723	23.3475	0.547693	0.06025
SEMA4C	7.29656	5.95264	-0.293686	0.28595
FAHD2B	0.404915	0.745701	0.880977	0.0956
LOC100506123	0.300049	0.376127	0.326021	0.48005
ANKRD36B	0.561661	0.781516	0.476576	0.1633
ACTR1B	37.1817	47.6896	0.359081	0.1737
TMEM131	11.9832	9.71083	-0.303342	0.2693
COA5	7.73033	7.67306	-0.010728	0.97105
MITD1	15.5031	11.2323	-0.464897	0.1041
TXNDC9	23.7777	20.471	-0.216022	0.4187
REV1	4.93605	5.43515	0.138964	0.60505
AFF3	4.58914	3.46315	-0.406138	0.14535
CHST10	4.98704	5.78818	0.214925	0.4306
TBC1D8	1.04172	0.466368	-1.15942	0.77265
RNF149	9.15768	6.47407	-0.500311	0.0654
MFSD9	1.36546	1.46735	0.103827	0.76095
TGFBRAP1	8.87329	11.9902	0.434318	0.1322
FHL2	249.852	319.102	0.352945	0.22775
UXS1	20.3771	16.6025	-0.295547	0.2812
ST6GAL2	0.925135	0.461597	-1.00303	0.01115
LOC100287216	0.589853	1.20894	1.03532	0.247
SEPT10	30.6507	25.5828	-0.260747	0.32405
MALL	1.28716	0.0887133	-3.8589	0.0002
NPHP1	1.77389	1.91721	0.11209	0.7124
LINC00116	7.03324	11.8144	0.748288	0.01525
LOC151009,LOC440894	0.747553	0.715214	-0.0638006	0.8675
BUB1	27.3027	19.8675	-0.45863	0.08955
