GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
SPINT2	294.351	287.036	-0.0363016	0.6618
C19orf33	165.096	218.855	0.406669	0.0009
KCNK6	5.30947	6.35371	0.259033	0.0069
PSMD8	108.092	116.982	0.114031	0.1715
SPRED3	0.785012	0.679269	-0.208732	0.6058
FAM98C	17.3911	16.7581	-0.0534876	0.58655
RYR1	0.494198	0.58814	0.25107	0.0132
EIF3K	184.939	230.464	0.317495	0.0002
ACTN4	191.475	176.237	-0.119637	0.1591
LGALS7B	0.21171	1.82728	3.10954	0.0327
NFKBIB	25.4928	26.0499	0.0311872	0.78205
MRPS12	77.5906	89.1435	0.200247	0.0819
PAPL	1.40754	1.29394	-0.121407	0.3586
PAK4	37.9326	35.9274	-0.0783544	0.36665
SAMD4B	26.7855	24.1259	-0.150865	0.07435
MED29	14.0906	12.251	-0.201836	0.0231
ZFP36	97.6201	100.457	0.0413344	0.62055
PLEKHG2	4.22229	3.4225	-0.302976	0.00125
SUPT5H	54.2642	55.0268	0.0201338	0.81325
TIMM50	24.9425	28.1645	0.175274	0.0433
PSMC4	90.3275	100.274	0.150717	0.07645
MAP3K10	5.06629	4.68406	-0.113168	0.23805
PLD3	57.3075	55.7788	-0.0390057	0.67855
SPTBN4	1.67617	1.96282	0.227764	0.10935
SHKBP1	50.0616	44.2144	-0.179188	0.035
LTBP4	50.3965	50.5891	0.00550353	0.94815
ITPKC	4.56718	5.94156	0.379538	0.0113
SNRPA	80.9577	88.4674	0.127978	0.1276
EGLN2,MIA,RAB4B	44.9637	36.2877	-0.309282	0.00145
CYP2S1	15.8909	18.2269	0.197869	0.0278
AXL	19.1567	18.5818	-0.0439615	0.6138
HNRNPUL1	88.5266	81.6938	-0.115886	0.17115
CCDC97	12.2145	11.2825	-0.114513	0.20935
TMEM91	2.45714	2.43793	-0.0113221	0.96865
BCKDHA	18.5894	21.2767	0.194794	0.0362
RPS19	1779.87	1973.9	0.149278	0.07825
ARHGEF1	34.7217	33.4821	-0.0524489	0.53805
ZNF574	14.6574	13.4469	-0.124352	0.17025
ZNF526	5.19514	4.86728	-0.094047	0.33615
CIC	21.2143	17.5161	-0.276357	0.00135
PRR19	5.49722	4.93963	-0.154299	0.6421
TMEM145	1.74213	1.12172	-0.635146	0.0014
MEGF8	11.8061	10.8591	-0.120628	0.1511
ZNF575	1.02144	0.916042	-0.157119	0.4997
ZNF576	5.56183	5.01394	-0.149616	0.12715
SRRM5	1.42093	1.33214	-0.093085	0.7715
ZNF283	1.87416	2.1995	0.230932	0.03295
ZNF221	1.14892	1.14499	-0.00495345	0.97995
ZNF155	0.397139	0.289243	-0.457363	0.07845
ZNF230	1.04814	1.01995	-0.0393266	0.74695
ZNF222	1.0317	0.925998	-0.155948	0.45055
ZNF224	0.659755	0.424283	-0.636903	0.0431
ZNF225	1.82294	1.46718	-0.313225	0.0059
ZNF234	0.871329	0.825378	-0.0781637	0.5447
ZNF226	6.75146	6.64757	-0.0223724	0.8665
ZNF227	7.66601	7.17106	-0.0962894	0.31635
PVR	20.8586	21.2546	0.0271327	0.82095
CEACAM19	0.832988	1.16347	0.482068	0.0077
BCL3	16.1316	12.1138	-0.413243	5e-05
CBLC	28.3352	33.6109	0.246332	0.00545
BCAM	47.7322	42.4416	-0.169482	0.04885
PVRL2	43.9526	44.9012	0.0308077	0.72405
TOMM40	100.28	115.238	0.200585	0.01545
APOE	1.30881	1.26256	-0.0518993	0.82685
APOC1	0.585244	0.900924	0.622367	0.30265
CLPTM1	61.0262	56.3614	-0.11472	0.1752
RELB	4.80498	4.61352	-0.0586639	0.5451
CLASRP	23.352	31.8004	0.445498	5e-05
GEMIN7	14.075	15.7009	0.157713	0.10525
PPP1R37	14.1256	11.657	-0.277118	0.00175
BLOC1S3	6.75543	6.48681	-0.0585384	0.5148
MARK4	10.6667	9.8344	-0.117207	0.18155
KLC3	15.0883	18.4633	0.291235	0.0815
CD3EAP	4.90415	6.04477	0.301682	0.24325
FOSB	34.325	72.3167	1.07507	5e-05
PPM1N	1.31778	1.17948	-0.159952	0.3865
VASP	32.1125	32.6163	0.0224543	0.7904
LOC100287177	1.40207	1.90546	0.44258	0.52955
GIPR	1.35465	2.16619	0.677242	5e-05
QPCTL	7.2009	8.12917	0.17493	0.06665
LOC388553	0.418582	1.26601	1.59671	5e-05
FOXA3	4.63509	4.61899	-0.00501918	0.96755
CCDC61	1.1733	1.67318	0.512013	0.00505
PPP5C	57.2323	56.7753	-0.0115667	0.89305
CALM3	178.119	161.801	-0.138617	0.0987
FKRP	6.84361	5.25818	-0.380193	0.1315
ARHGAP35	23.0443	19.4148	-0.247255	0.0026
NPAS1	1.23399	1.42313	0.205735	0.2592
SAE1	129.422	113.849	-0.184964	0.02695
CCDC9	11.1006	8.8382	-0.328814	0.00115
PRR24	17.0665	14.0171	-0.283985	0.0051
C5AR1	2.75325	2.49853	-0.14006	0.1887
DHX34	14.0105	12.5222	-0.162022	0.06525
LOC100505681	2.54162	2.638	0.053692	0.93165
GLTSCR1	4.54911	3.91701	-0.215831	0.02935
EHD2	41.1811	38.0167	-0.11535	0.1668
GLTSCR2	227.12	244.261	0.104967	0.21025
SEPW1	103.357	89.4134	-0.209069	0.01655
ZNF114	1.85862	1.79124	-0.0532709	0.6677
EMP3	69.3891	54.1878	-0.356741	0.00015
GRIN2D	14.5053	13.2006	-0.135977	0.1205
GRWD1	37.6057	37.2321	-0.014406	0.8662
KCNJ14	0.967447	1.08581	0.166517	0.2557
CYTH2	25.5287	19.2809	-0.404947	5e-05
SULT2B1	2.04173	5.11969	1.32626	5e-05
SPHK2	5.76506	6.29909	0.12781	0.17175
FUT2	3.5207	2.65965	-0.404626	5e-05
PPP1R15A	36.3268	54.5399	0.586279	5e-05
NUCB1	40.0839	38.2131	-0.0689545	0.41325
DHDH	3.33897	4.24645	0.346856	0.0164
BAX	116.951	109.064	-0.100732	0.23925
FTL	1356.2	1162.46	-0.222383	0.00835
RUVBL2	133.758	154.677	0.209635	0.01115
SNRNP70	139.154	140.024	0.00899219	0.9145
LIN7B	2.7698	1.97274	-0.489582	0.0908
PPFIA3	6.20557	7.40428	0.254796	0.00555
TRPM4	12.2015	12.975	0.0886783	0.31325
CD37	1.66996	1.3823	-0.272739	0.5878
DKKL1	0.344278	0.656376	0.93095	0.0413
LOC100507003	3.73519	10.8288	1.53563	5e-05
ALDH16A1	19.499	17.746	-0.135909	0.12265
FLT3LG	1.4565	1.86028	0.353014	0.15225
RPL13A	4195.75	4682.7	0.158413	0.09165
RPS11	2699.41	3052.73	0.177452	0.03865
FCGRT	0.540135	0.556984	0.0443156	0.8792
PRRG2	5.15674	4.64325	-0.151325	0.1404
PRR12	11.6539	9.27525	-0.329349	0.0001
SCAF1	30.7158	17.8754	-0.78101	5e-05
BCL2L12	22.8821	25.2122	0.1399	0.37405
PRMT1	259.535	267.94	0.0459788	0.5844
C19orf76	6.29756	4.6676	-0.432112	5e-05
CPT1C	8.75741	11.6801	0.415474	5e-05
AP2A1	45.579	45.4968	-0.00260316	0.9739
MED25	33.6445	33.8281	0.00785049	0.93055
PTOV1	78.6333	69.2138	-0.184082	0.0442
TBC1D17	18.0815	17.0973	-0.0807438	0.40915
ATF5	19.0816	18.9889	-0.00702608	0.9717
ZNF473	4.6768	4.13069	-0.179137	0.06725
MYH14	19.6951	31.5834	0.681334	5e-05
NR1H2	16.1775	12.0728	-0.422232	0.0001
POLD1	37.8425	35.4871	-0.0927151	0.2666
C19orf63	82.7147	78.5369	-0.0747741	0.3883
C19orf81	6.70991	7.38443	0.138193	0.32315
CLEC11A	3.96122	3.32597	-0.252169	0.02535
CD33	1.07962	2.53537	1.23167	5e-05
ZNF175	2.60844	2.24766	-0.214762	0.0295
LINC00085	1.49252	0.783138	-0.930411	5e-05
ZNF613	1.50121	1.21404	-0.306304	0.035
PPP2R1A	141.998	143.218	0.0123381	0.87995
ZNF766	8.72658	8.50895	-0.036435	0.70145
ZNF480	5.39403	5.84121	0.114904	0.2123
ZNF808	1.79444	1.29678	-0.468603	0.0002
ZNF701	1.05619	0.829017	-0.349403	0.0031
ZNF845	2.45017	2.26413	-0.11392	0.2309
ZNF525	2.02761	2.04126	0.00967678	0.91625
ZNF765	1.92172	2.06631	0.104661	0.28365
ZNF761	5.1203	5.9541	0.217657	0.0262
MYADM	29.1863	32.1894	0.141295	0.1013
PRKCG	2.2752	2.1793	-0.0621339	0.54385
NDUFA3	230.278	253.169	0.136724	0.1346
PRPF31	52.3597	53.1306	0.0210863	0.8035
CNOT3	30.2767	27.6587	-0.130475	0.15965
TSEN34	53.7464	53.3273	-0.0112945	0.8904
RPS9	1496.14	1698.88	0.183342	0.03035
LENG8	27.4041	26.1131	-0.0696163	0.44535
NLRP2	26.675	28.4429	0.0925801	0.2755
EPS8L1	10.6227	11.1731	0.072877	0.45145
BRSK1	7.74733	7.7696	0.0041401	0.96545
SUV420H2	5.47535	5.33311	-0.0379745	0.68005
RPL28	594.208	686.086	0.207422	0.0669
ZNF628	4.04218	3.87499	-0.060938	0.51085
NAT14	31.9015	29.0112	-0.137015	0.13225
ZNF524	10.011	9.75328	-0.0376242	0.71275
ZNF865	6.09896	5.34096	-0.191464	0.04835
ZNF580	31.1342	24.986	-0.31738	0.00285
ZNF581	30.984	34.8597	0.170039	0.0637
U2AF2	111.771	106.193	-0.0738506	0.37335
EPN1	64.4577	55.6352	-0.212356	0.0125
NLRP5	0.340678	1.20028	1.81689	5e-05
ZNF444	16.6428	14.7642	-0.172803	0.06785
ZNF264	2.95417	2.47121	-0.257533	0.00505
ZNF805	1.69425	1.58307	-0.09792	0.3067
ZNF460	1.691	1.80587	0.0948224	0.33055
ZNF543	2.7299	2.60291	-0.0687184	0.4751
ZNF304	3.25277	2.76228	-0.235814	0.01455
ZNF547	7.81634	6.6951	-0.223388	0.11535
ZNF548	2.05473	2.08102	0.0183387	0.85315
ZNF17	1.43269	1.3245	-0.11328	0.3849
ZNF749	3.00969	2.42341	-0.312575	0.00145
ZNF530	0.836581	0.716243	-0.224056	0.18255
ZNF134	2.43104	1.94705	-0.320285	0.0063
ZNF211	2.43075	2.28085	-0.0918312	0.38225
ZNF551	3.00019	3.53178	0.235343	0.00995
ZNF776	3.73728	3.11959	-0.260632	0.008
ZNF586	0.743403	1.04011	0.484522	0.01085
ZNF587B	1.71591	2.3871	0.47629	5e-05
ZNF587	4.07624	3.71063	-0.135578	0.14725
ZNF274	2.67405	3.06076	0.194862	0.05705
ZNF544	9.89027	10.2693	0.0542502	0.55345
ZNF8	4.94124	4.60194	-0.10263	0.2862
ZSCAN22	1.6367	1.48788	-0.137535	0.16
RPS5	1580.06	1757.18	0.153283	0.06745
ZNF584	8.1671	7.51559	-0.119938	0.2257
ZNF324B	3.01196	3.8529	0.355241	0.00055
ZNF324	4.07177	3.80968	-0.0959841	0.3016
ZNF446	3.95696	3.04307	-0.378864	0.0004
TRIM28	353.11	332.045	-0.0887394	0.29365
LOC100131691	1.0758	1.26591	0.234755	0.4694
MGC2752	11.9234	11.1406	-0.0979696	0.2771
WASH5P	24.2349	18.4969	-0.389804	5e-05
FLJ45445	0.941473	0.953449	0.0182361	0.9031
PPAP2C	134.972	130.273	-0.0511275	0.54705
MIER2	11.756	10.5651	-0.154093	0.09945
C2CD4C	4.14826	3.11014	-0.415525	0.0001
SHC2	1.30416	1.17447	-0.151109	0.341
POLRMT	46.3936	48.181	0.0545368	0.51725
RNF126	53.2566	59.3687	0.156742	0.0696
PRSS57	0.49004	1.18929	1.27913	0.0105
MED16	34.3387	30.5933	-0.166619	0.0522
R3HDM4	37.9705	35.8806	-0.0816741	0.34615
C19orf6	82.5043	76.7285	-0.104706	0.2099
POLR2E	68.7864	71.2143	0.0500435	0.5893
SBNO2	18.3908	19.7159	0.100374	0.24355
C19orf26	5.25538	3.95355	-0.410647	5e-05
CIRBP-AS1	2.71094	2.77721	0.0348399	0.96255
GAMT	97.8842	99.8975	0.0293729	0.7338
C19orf25	19.1798	16.7739	-0.193364	0.055
PCSK4	1.4878	1.27313	-0.224801	0.14605
ADAMTSL5	6.05371	5.63565	-0.103235	0.26525
MEX3D	44.6291	37.895	-0.235976	0.00585
MBD3	43.8116	37.2299	-0.234851	0.00505
UQCR11	90.0966	109.563	0.282217	0.0006
TCF3	59.901	52.3544	-0.194268	0.01925
ATP8B3	2.74874	2.37016	-0.213786	0.01915
REXO1	14.2446	13.6586	-0.0606136	0.5274
KLF16	28.8501	31.7805	0.139565	0.09785
FAM108A1	45.9108	43.7893	-0.0682546	0.44325
BTBD2	68.736	60.703	-0.179299	0.0345
MKNK2	49.151	43.6445	-0.171418	0.0643
MOB3A	11.0929	13.8223	0.317363	0.0005
AP3D1	54.1129	55.4065	0.0340811	0.6836
PLEKHJ1	59.59	58.7027	-0.0216428	0.80185
LSM7	206.004	254.91	0.307312	0.00025
TIMM13	47.3503	56.1279	0.245343	0.0037
LMNB2	135.861	126.13	-0.107217	0.19785
GNG7	6.27149	5.73536	-0.128925	0.17905
DIRAS1	19.0121	19.2561	0.0183918	0.83105
SLC39A3	23.3414	26.9162	0.205583	0.0343
SGTA	78.8889	81.8704	0.0535193	0.51755
ZNF77	3.23224	2.52173	-0.35812	0.0007
TLE2	15.0497	12.4133	-0.277842	0.00365
AES	175.488	135.828	-0.3696	5e-05
DOHH	19.7751	16.6504	-0.248132	0.00755
MFSD12	44.0693	47.6307	0.112117	0.196
TBXA2R	1.28151	1.5554	0.279444	0.1475
C19orf29	15.0778	14.1631	-0.0902945	0.31465
PIP5K1C	18.3687	17.3096	-0.0856725	0.3214
APBA3	9.64586	8.69194	-0.15023	0.12405
DAPK3	28.6412	29.8047	0.0574472	0.51745
EEF2	1381.22	1536.23	0.153453	0.0829
ZBTB7A	14.9996	14.5876	-0.0401799	0.64085
MAP2K2	103.178	95.0458	-0.118444	0.1568
SIRT6	17.1636	19.1986	0.16165	0.08935
STAP2	0.534773	1.44055	1.42962	5e-05
SH3GL1	42.541	40.9429	-0.0552391	0.51985
UBXN6	50.6992	49.2221	-0.0426579	0.6215
PLIN4	0.499519	0.528515	0.0814047	0.88765
PLIN5	1.99769	1.54197	-0.373551	0.00425
LRG1	0.774897	1.86313	1.26565	5e-05
SEMA6B	53.8716	44.872	-0.263707	0.00125
C19orf10	96.1181	90.0219	-0.0945334	0.27115
DPP9	25.404	22.5773	-0.170188	0.0469
TICAM1	13.0026	15.4812	0.251718	0.0053
PLIN3	89.8344	89.9081	0.00118388	0.9879
PTPRS	28.8718	25.0509	-0.2048	0.01625
PLAC2	2.18924	3.01879	0.463538	5e-05
SAFB2	18.1522	17.8388	-0.0251294	0.7662
C19orf70	44.3539	52.4726	0.242504	0.00775
LONP1	54.6324	66.5292	0.284231	0.0009
PRR22	4.6176	4.49503	-0.0388127	0.74905
DUS3L	20.882	21.2416	0.0246286	0.7811
FUT3	0.401902	3.53197	3.13556	5e-05
NDUFA11	220.969	236.883	0.10033	0.2358
RANBP3	24.132	22.4931	-0.101465	0.25155
RFX2	5.13354	5.09502	-0.0108661	0.91665
MLLT1	25.0131	23.3978	-0.0963103	0.25035
PSPN	1.34836	1.1205	-0.267065	0.5791
GTF2F1	55.2653	54.1987	-0.028116	0.73235
KHSRP	109.781	118.505	0.110319	0.1835
SLC25A41	0.772459	0.901571	0.222984	0.35585
SLC25A23	43.4227	52.5516	0.275285	0.0009
DENND1C	4.4299	5.44011	0.29636	0.07695
TUBB4A	43.7275	45.2252	0.0485858	0.5624
CD70	1.98128	3.68201	0.894057	0.00025
GPR108	27.5311	28.8843	0.0692254	0.4252
SH2D3A	27.6682	32.6812	0.24023	0.00505
INSR	5.67745	6.13023	0.110699	0.21035
PEX11G	2.46739	2.59981	0.0754204	0.6828
XAB2	58.8056	58.3977	-0.0100409	0.90255
FLJ22184	7.36615	6.3178	-0.221489	0.02385
CTXN1	65.2796	56.0692	-0.219424	0.01135
TIMM44	34.1284	42.5437	0.317972	0.00035
ELAVL1	29.8639	30.4158	0.0264192	0.7482
FBN3	1.86061	2.1213	0.189175	0.0543
CD320	66.2231	72.6995	0.134611	0.1173
NDUFA7	70.0592	77.2162	0.140328	0.141
KANK3	6.65899	6.26571	-0.0878255	0.34775
LOC100507567	2.85324	2.48343	-0.200265	0.74505
ZNF414	11.7683	10.864	-0.11535	0.23575
ADAMTS10	2.15802	1.85095	-0.22144	0.0253
ZNF558	6.93455	7.33241	0.0804842	0.40475
ZNF699	1.67841	1.3752	-0.287453	0.0399
ZNF266	2.25774	1.90055	-0.248458	0.0189
ZNF121	16.0619	17.1875	0.0977159	0.28895
ZNF561	10.1765	10.4019	0.0316048	0.719
ZNF562	7.6684	7.84003	0.0319338	0.7206
FBXL12	12.1758	11.9103	-0.0317968	0.74265
OLFM2	34.8612	48.6904	0.482014	5e-05
ANGPTL6	2.65279	2.73455	0.0437964	0.8521
EIF3G	153.17	174.179	0.185429	0.06735
DNMT1	67.8591	63.6821	-0.0916544	0.27055
S1PR2	3.69467	4.57664	0.308845	0.0006
ZGLP1	1.68193	1.44093	-0.223114	0.1415
FDX1L	18.5425	19.2035	0.0505349	0.5811
RAVER1	51.9989	48.9407	-0.0874465	0.29315
ICAM3	4.4625	5.48101	0.29659	0.00215
TYK2	19.831	18.3436	-0.112482	0.18255
CDC37	172.382	203.814	0.241646	0.00395
KEAP1	61.8673	53.8804	-0.199418	0.01765
S1PR5	2.6697	2.70417	0.018508	0.8616
KRI1	25.6394	27.5208	0.102162	0.2968
CDKN2D	8.75326	6.51323	-0.426446	5e-05
AP1M2	68.1424	88.2821	0.373569	5e-05
LOC147727	7.71564	7.67491	-0.00763685	0.93305
TMED1	25.9339	23.5712	-0.137813	0.13055
YIPF2	29.6116	37.2151	0.329725	0.0591
SPC24	11.9795	9.66071	-0.31037	0.00405
KANK2	21.6789	16.3658	-0.405608	5e-05
DOCK6	10.8512	14.8258	0.450248	5e-05
RAB3D	7.97474	9.9735	0.322661	0.00045
TMEM205	28.8751	52.0167	0.849147	5e-05
EPOR	7.38076	7.51757	0.0264976	0.7892
RGL3	21.8251	19.208	-0.184281	0.03765
CCDC151	0.524781	0.583042	0.151884	0.52695
ECSIT,ZNF653	19.5283	21.0879	0.110845	0.4809
ELOF1	58.0055	60.8462	0.0689766	0.42585
ZNF823	3.01959	3.14282	0.0577057	0.5674
ZNF44	1.64477	1.37346	-0.260075	0.0411
ZNF799	2.01823	1.68216	-0.262781	0.01985
ZNF443	1.92096	1.46847	-0.387513	0.0008
ZNF564	2.33333	2.05951	-0.18009	0.0797
ZNF490	1.94655	1.83884	-0.0821238	0.37625
MAN2B1	18.4471	20.8502	0.176666	0.04345
WDR83OS	97.126	95.4276	-0.0254509	0.8433
DHPS	52.1597	49.2714	-0.0821849	0.5388
FBXW9	6.3842	7.58383	0.24842	0.01075
TNPO2	26.0577	22.2416	-0.228452	0.0075
C19orf43	163.556	167.722	0.0362884	0.6612
HOOK2	32.1477	29.0525	-0.146053	0.09645
PRDX2	411.615	436.957	0.0861974	0.3022
RTBDN	9.20307	11.821	0.36116	5e-05
DNASE2	17.1687	18.0904	0.0754421	0.40265
SYCE2	0.60223	0.431128	-0.482199	0.55075
FARSA	93.1114	96.933	0.0580297	0.4858
GADD45GIP1	105.629	109.762	0.0553696	0.52665
LYL1	1.4537	1.13158	-0.361383	0.0622
TRMT1	45.8387	51.8038	0.176492	0.04275
STX10	77.5084	90.2183	0.219069	0.0139
LOC284454,MIR24-2	11.2934	13.4156	0.248428	0.0214
C19orf57	0.639732	0.485263	-0.3987	0.066
PODNL1	0.423072	0.669202	0.661539	0.2361
RFX1	6.25602	4.92129	-0.346208	0.0004
PALM3	6.09812	8.43987	0.468856	5e-05
SAMD1	23.3067	20.1863	-0.207371	0.0286
PRKACA	40.9138	44.2968	0.114613	0.1908
ASF1B	66.3485	57.8011	-0.198966	0.0197
LPHN1	22.7127	23.0599	0.0218877	0.7946
DDX39A	95.8486	97.4907	0.0245067	0.77015
GIPC1	83.05	88.7259	0.0953748	0.2715
DNAJB1	115.487	122.653	0.0868587	0.2968
NDUFB7	185.132	201.927	0.12528	0.1475
EMR2	2.57775	5.04811	0.969628	5e-05
ILVBL	32.2552	31.6979	-0.0251449	0.7869
NOTCH3	17.1098	25.6825	0.585965	5e-05
BRD4	12.4782	11.1613	-0.160903	0.06675
AKAP8	15.3231	14.6268	-0.0670935	0.4479
AKAP8L	39.535	37.943	-0.0592987	0.48495
WIZ	13.5259	13.9546	0.0450145	0.6087
CYP4F2	0.274758	0.889082	1.69415	5e-05
CYP4F11	8.28607	8.72454	0.0743914	0.43595
EPS15L1	11.4205	11.4905	0.00882623	0.92635
CHERP	37.2114	38.5393	0.0505856	0.56135
SLC35E1	19.0614	20.329	0.0928843	0.27265
MED26	5.03136	4.13422	-0.283334	0.0028
C19orf42	31.221	29.4387	-0.0848026	0.35115
HAUS8	14.6127	14.8404	0.0223054	0.81935
NR2F6	72.7244	84.2418	0.212097	0.01265
ABHD8	4.75665	3.5074	-0.439541	5e-05
ANO8	13.3075	12.552	-0.0843147	0.5266
BST2	5.08246	25.3352	2.31755	5e-05
TMEM221	3.91292	2.57908	-0.601388	5e-05
UNC13A	7.9357	9.97481	0.329931	5e-05
INSL3	1.09159	2.33926	1.09962	0.00285
JAK3	1.60913	1.87799	0.222912	0.02655
RAB3A	8.94535	12.0977	0.435526	5e-05
KIAA1683	0.57427	0.78178	0.445032	0.00575
JUND	110.419	112.674	0.0291669	0.7307
LSM4	124.69	127.496	0.0321049	0.69925
ISYNA1	183.719	170.898	-0.104364	0.2476
ELL	7.5588	7.99441	0.0808341	0.38535
FKBP8	153.45	150.653	-0.0265336	0.74955
CRLF1	45.958	31.1123	-0.562833	5e-05
COPE	122.845	123.803	0.0112008	0.89095
HOMER3	40.9058	31.3083	-0.385759	5e-05
SUGP2	24.4695	25.44	0.0561151	0.50885
TMEM161A	37.7676	38.79	0.0385335	0.6601
MEF2B,MEF2BNB,MEF2BNB-MEF2B	10.7129	10.6448	-0.00920595	0.9672
NR2C2AP	29.0715	26.33	-0.142902	0.29335
SUGP1	18.1506	18.9027	0.0585762	0.51865
TSSK6	1.09749	0.981005	-0.16187	0.5155
PBX4	2.99398	3.38906	0.178824	0.13755
LPAR2	18.4449	18.5658	0.00941938	0.92305
GMIP	6.77678	7.54522	0.154963	0.11335
ATP13A1	36.2872	35.7128	-0.0230221	0.78395
ZNF14	2.84186	2.45433	-0.211503	0.03295
LOC284440	0.644497	0.818808	0.34535	0.08125
ZNF708	2.17797	1.76449	-0.303733	0.00275
ZNF100	3.30483	2.55547	-0.370989	5e-05
ZNF724P	1.97217	1.60612	-0.296207	0.3359
ZNF91	2.31171	2.37823	0.0409257	0.65015
ZNF675	1.78301	1.97426	0.146994	0.244
LOC148189	1.41752	1.97676	0.479766	0.0041
UQCRFS1	117.448	123.59	0.0735335	0.3778
C19orf12	3.36346	3.62595	0.108412	0.27415
LOC400684	1.18041	1.08457	-0.122156	0.68465
ANKRD27	16.2837	18.5634	0.189028	0.02545
CEP89	7.07434	6.69888	-0.0786737	0.41935
RHPN2	16.5866	18.5054	0.157933	0.0677
CEBPA	4.3237	4.31093	-0.00426619	0.97065
PEPD	33.3214	31.5522	-0.0787068	0.37085
LOC400685	0.807329	0.61948	-0.3821	0.0834
ZNF792	1.52037	1.17786	-0.368251	0.0012
KRTDAP	1.91381	1.54292	-0.310784	0.47495
DMKN	80.3621	105.105	0.387246	5e-05
SBSN	0.284935	0.450416	0.660623	0.17525
LOC100506469	5.04463	5.20799	0.0459784	0.88615
IGFLR1	3.33494	3.18663	-0.0656266	0.66775
U2AF1L4	6.19285	4.72278	-0.390967	0.006
NFKBID	2.3384	1.7946	-0.381862	0.01025
C19orf46	14.4406	15.9815	0.146273	0.1307
ALKBH6	15.016	15.7231	0.0663858	0.4657
THAP8	2.19783	1.80468	-0.284334	0.06
POLR2I	50.9367	53.8972	0.0815068	0.5996
ZNF565	1.63268	2.12001	0.376837	0.58605
ZFP14	1.12551	0.959039	-0.230911	0.0202
ZNF566	1.63034	1.52127	-0.0998918	0.32685
ZNF585A	0.553448	0.566921	0.0346985	0.84445
ZNF585B	1.50295	1.44022	-0.0615052	0.53455
ZFP30	1.28215	0.936631	-0.45301	5e-05
ZNF607	2.42552	2.30739	-0.0720313	0.45725
ZNF573	0.591074	0.635588	0.104753	0.61575
DPF1	3.48683	3.38323	-0.0435141	0.65975
YIF1B	18.7059	21.0084	0.167469	0.16925
GGN	0.692903	0.403138	-0.781378	0.0121
MAP4K1	0.72111	0.96054	0.413625	0.01925
CAPN12	9.14492	8.68198	-0.0749466	0.8698
ECH1	56.5616	59.7001	0.0779089	0.3634
HNRNPL	240.568	245.926	0.0317782	0.7027
RINL	9.94866	9.69729	-0.0369218	0.69345
SIRT2	6.66968	7.33185	0.136559	0.47905
SARS2	26.1559	26.9753	0.0445021	0.7319
FBXO17	6.05137	7.07786	0.226051	0.0146
FBXO27	8.12504	8.04881	-0.0135999	0.89445
LRFN1	14.348	16.2589	0.180379	0.04825
PAF1	41.4708	38.3887	-0.111414	0.1876
RPS16	3126.38	3527.69	0.17423	0.0399
EID2B	1.22648	0.674385	-0.862881	5e-05
EID2	14.4103	12.0615	-0.256686	0.01115
DYRK1B	1.66371	2.00089	0.266234	0.04705
FBL	224.216	262.308	0.226374	0.00595
FCGBP	0.450809	0.643431	0.513267	5e-05
ZNF780B	1.59425	1.56494	-0.0267646	0.76605
ZNF780A	3.52691	3.11723	-0.178141	0.143
TTC9B	0.501842	0.857066	0.772174	0.13965
CNTD2	2.20946	2.24495	0.0229857	0.8677
AKT2	20.4471	20.0996	-0.0247316	0.7768
C19orf47	10.2053	10.3734	0.0235727	0.9165
PRX	1.28401	1.15682	-0.150492	0.13205
SERTAD1	27.7442	28.724	0.050071	0.5875
SERTAD3	18.1761	19.6271	0.110803	0.23595
BLVRB	68.7015	93.3623	0.442498	5e-05
NUMBL	9.98149	9.93034	-0.00741149	0.93515
ADCK4	17.8204	21.0016	0.236969	0.00945
C19orf54	7.1078	6.43774	-0.14285	0.3464
TGFB1	35.0037	36.6964	0.0681338	0.42375
B9D2	6.26326	4.75371	-0.397862	0.00585
EXOSC5	58.852	72.5784	0.302448	0.0009
ATP5SL	37.7851	38.1916	0.0154359	0.8633
RABAC1	67.5785	83.6246	0.307361	0.0006
ATP1A3	13.4667	20.4429	0.602201	5e-05
DEDD2	28.1453	27.1173	-0.0536801	0.55225
GSK3A	46.9157	44.6019	-0.0729672	0.3823
ERF	36.5463	35.787	-0.0302908	0.7139
PAFAH1B3	100.269	97.309	-0.0432293	0.63345
CNFN	22.9074	23.8301	0.0569712	0.62265
LIPE	2.2229	1.59222	-0.481406	5e-05
CEACAM1	2.05242	0.772732	-1.40929	5e-05
LYPD3	2.75369	2.58283	-0.0924161	0.4795
PHLDB3	3.39697	3.67644	0.114063	0.2552
ETHE1	51.8473	66.9607	0.369045	5e-05
XRCC1	20.5813	18.6491	-0.142221	0.111
IRGQ	3.93893	3.90952	-0.01081	0.90395
ZNF428	26.6782	22.5249	-0.244144	0.01
CADM4	28.637	21.2857	-0.427995	5e-05
PLAUR	16.3933	20.0739	0.292217	0.0019
SMG9	20.1121	15.745	-0.353173	5e-05
KCNN4	40.499	42.6994	0.0763316	0.3688
LYPD5	1.46954	2.09402	0.510909	0.00035
ZNF45	5.10686	4.25973	-0.261676	0.0085
LOC100379224	2.87165	2.4017	-0.257828	0.0165
ZNF235	1.16781	1.34339	0.202072	0.10045
ZFP112	1.59556	1.11032	-0.523083	5e-05
ZNF180	5.06473	4.51845	-0.164659	0.0869
ZNF296	7.51681	8.39687	0.159731	0.1071
