gene	value_1	value_2	log2(fold_change)	p_value
RILP	28.0647	2.5078	-3.48426	0.01415
PRPF8	16.267	18.0694	0.151606	0.8958
TLCD2	0.448579	0.876654	0.966644	0.4763
MIR22	5.96626	1.00974	-2.56285	0.0686
MIR22HG	5.96626	1.00974	-2.56285	0.0686
SMYD4	1.63393	1.26589	-0.368194	0.77055
RTN4RL1	2.08451	8.99954	2.11014	0.09275
SMG6	3.82296	3.4707	-0.139463	0.8991
TSR1	4.82707	5.15215	0.0940268	0.9317
MNT	1.70308	1.94192	0.189339	0.8781
LOC284009	0.380927	0.0294299	-3.69416	0.23905
METTL16	1.68226	2.34033	0.476316	0.6829
KIAA0664	69.0376	20.7912	-1.73141	0.17115
SHPK	7.32898	2.75856	-1.4097	0.2103
TRPV1	7.32898	2.75856	-1.4097	0.2103
P2RX5	15.0053	38.1702	1.34697	0.43695
TAX1BP3	15.0053	38.1702	1.34697	0.43695
ITGAE	1.09093	1.44328	0.403787	0.7721
C17orf85	2.01816	2.1051	0.0608446	0.9558
CAMKK1	0.358618	0.219731	-0.706712	0.643
ATP2A3	1.96549	1.41303	-0.476091	0.70245
ZZEF1	1.15138	1.19252	0.0506439	0.9646
ANKFY1	4.47688	3.39407	-0.399478	0.7092
UBE2G1	9.38691	11.49	0.291655	0.79
MYBBP1A	7.50488	5.75059	-0.38412	0.75335
GGT6	0.670374	0.0438609	-3.93396	0.088
PELP1	13.7471	8.27302	-0.732641	0.5007
CXCL16	22.7629	21.5654	-0.0779705	0.95005
VMO1	10.3241	1.07668	-3.26135	0.05645
CHRNE	2.19407	0.799441	-1.45654	0.7111
SLC25A11	61.5665	19.9689	-1.62439	0.14705
PFN1	801.337	489.641	-0.710684	0.61485
SPAG7	63.231	17.7787	-1.83048	0.1087
CAMTA2	6.15461	3.66715	-0.747006	0.5082
INCA1	1.49723	0.26707	-2.48701	0.13915
ZNF232	1.96492	1.82722	-0.10482	0.93755
ZNF594	0.256074	0.502063	0.971311	0.51865
SCIMP	0.948718	0.476825	-0.99252	0.72945
NUP88	15.5314	8.30673	-0.90284	0.67035
C1QBP	59.4852	32.7817	-0.859639	0.60355
DHX33	2.29543	2.90365	0.339103	0.7658
DERL2	34.0043	20.5132	-0.729167	0.5126
LOC728392	0.652675	0.622587	-0.0680908	0.96875
NLRP1	0.838132	0.59318	-0.498709	0.7142
PITPNM3	1.20626	0.0186739	-6.01338	0.0564
KIAA0753	0.789378	0.881039	0.15849	0.9518
MED31	2.74995	1.37086	-1.00433	0.81105
SLC13A5	154.972	10.2221	-3.92225	0.00975
LOC100506713	1.3937	0.210028	-2.73026	0.25705
MIR497HG	2.49307	1.40733	-0.824967	0.4761
SLC16A11	11.7566	6.33344	-0.892405	0.45695
CLEC10A	2.33929	0.981376	-1.25319	0.3836
ASGR2	832.963	224.014	-1.89467	0.2292
ASGR1	819.735	209.666	-1.96706	0.2064
DLG4	1.22665	0.826258	-0.57006	0.4482
DVL2	3.79663	6.4315	0.760434	0.5172
PHF23	16.0109	10.1117	-0.663036	0.54995
GABARAP	510.936	161.906	-1.65799	0.2076
CTDNEP1	29.4343	18.2939	-0.686131	0.51905
CLDN7	17.9446	47.2239	1.39597	0.3655
YBX2	3.87129	1.00683	-1.94299	0.2085
GPS2	36.7825	12.3144	-1.57868	0.1685
NEURL4	2.77497	1.69726	-0.709268	0.55165
C17orf61	308.536	57.6033	-2.42122	0.07405
PLSCR3	308.536	57.6033	-2.42122	0.07405
ZBTB4	3.87364	5.74185	0.567827	0.60175
SOX15	0.220412	0.121357	-0.86094	0.12885
FXR2	11.297	6.40855	-0.817875	0.78955
SAT2	328.427	44.3063	-2.88999	0.0774
TP53	14.4748	15.3033	0.0802954	0.9441
LSMD1	45.589	11.1379	-2.0332	0.15025
LOC284023	0.307263	1.18569	1.94818	0.22955
TRAPPC1	74.3415	37.7857	-0.976327	0.37235
PER1	49.9961	8.96079	-2.48012	0.0468
VAMP2	32.7089	12.2708	-1.41445	0.2072
TMEM107	1.17617	0.714204	-0.719691	0.6371
C17orf59	6.32724	4.02877	-0.651239	0.60895
AURKB	0.764573	2.10251	1.45939	0.3668
LINC00324	2.31655	1.66424	-0.477113	0.73595
CTC1	1.55994	1.84689	0.243609	0.83545
SLC25A35	0.304363	0.193361	-0.654497	0.78435
LOC100128288	0.340807	0.300691	-0.180672	0.91455
KRBA2	0.263161	0.395346	0.587169	0.71545
RPL26	1130.08	568.687	-0.990715	0.4853
MYH10	7.45761	4.80494	-0.634196	0.55935
PIK3R6	0.167243	0.302915	0.856963	0.6178
PIK3R5	1.06428	0.328996	-1.69373	0.2424
STX8	39.1007	16.3405	-1.25874	0.26
GAS7	0.30693	3.88798	3.66304	0.01255
MYH3	0.336058	0.0635801	-2.40206	0.1592
SCO1	9.23354	6.93431	-0.413132	0.71435
TMEM220	25.9067	6.05111	-2.09805	0.07745
ZNF18	3.14555	1.38757	-1.18075	0.36295
ELAC2	17.6717	9.33645	-0.920494	0.4218
PMP22	6.19268	7.88762	0.349026	0.76435
CDRT4	1.4546	1.49898	0.0433597	0.97665
FAM18B2	1.4546	1.49898	0.0433597	0.97665
FAM18B2-CDRT4	1.4546	1.49898	0.0433597	0.97665
TRIM16	0.369882	1.97771	2.4187	0.121
ZSWIM7	7.36211	4.49011	-0.713367	0.755
NCOR1	10.6141	11.0341	0.055983	0.9629
CENPV	29.0194	35.6514	0.296939	0.7849
FAM211A	0.266489	0.351899	0.401085	0.12415
ZNF287	0.0797802	0.55808	2.80637	0.10845
ZNF624	0.12232	0.692643	2.50145	0.1298
TNFRSF13B	0.230822	0.116889	-0.981641	0.62435
PLD6	2.63233	3.2825	0.318458	0.80795
FLCN	5.65083	9.35552	0.727354	0.5127
COPS3	14.8292	18.7308	0.336972	0.7512
RASD1	93.7476	8.53136	-3.45793	0.00525
PEMT	215.556	56.394	-1.93445	0.1031
SREBF1	26.9064	50.0463	0.895312	0.502
TOM1L2	2.31657	4.80709	1.05317	0.35115
ATPAF2	11.7782	6.59245	-0.83723	0.47635
FLII	17.3178	21.4954	0.311767	0.79265
TOP3A	2.98043	3.59599	0.270867	0.813
SHMT1	263.314	25.4118	-3.37321	0.0342
CCDC144B	0.0252999	0.200311	2.98504	0.10345
ZNF286B	0.17996	0.30492	0.76075	0.62205
FAM83G	1.30059	8.23906	2.66332	0.18755
GRAP	5.0801	1.91879	-1.40466	0.5047
B9D1	6.89658	3.93321	-0.810172	0.85275
MFAP4	24.315	9.17395	-1.40623	0.32025
ALDH3A1	0.292213	0.396814	0.441443	0.78225
ULK2	1.46628	0.280085	-2.38822	0.11935
AKAP10	1.68302	3.05506	0.86015	0.5013
USP22	12.5804	33.4225	1.40964	0.23185
TMEM11	17.1651	10.8849	-0.657145	0.5591
C17orf103	2.08471	2.43339	0.223118	0.85365
C17orf51	0.715093	0.543847	-0.394931	0.7708
NOS2	0.0348371	0.177382	2.34816	0.2267
C17orf108	5.12448	3.32214	-0.62529	0.62155
IFT20	19.5146	9.66471	-1.01376	0.7937
POLDIP2	88.5495	55.5146	-0.673615	0.66675
SEBOX	0.305563	0.0701013	-2.12396	0.38725
VTN	7258.94	3823.46	-0.924882	0.7584
SLC46A1	5.77086	10.0087	0.794397	0.4672
UNC119	9.22605	10.6043	0.200868	0.86085
PIGS	4.20355	12.8917	1.61677	0.16425
ALDOC	48.6379	19.0681	-1.35092	0.22385
SPAG5	2.49595	3.70097	0.568316	0.62405
SGK494	0.229943	0.144716	-0.668054	0.5952
KIAA0100	2.25276	7.64194	1.76224	0.12085
SDF2	22.4136	21.9886	-0.0276143	0.9778
PROCA1	0.344671	0.280525	-0.297089	0.86315
RAB34	5.55652	39.7476	2.83861	0.0234
TLCD1	8.01557	20.5381	1.35742	0.5116
C17orf63	3.95199	7.58801	0.941141	0.3895
FLOT2	29.0284	27.5697	-0.0743805	0.9452
DHRS13	4.37528	3.43982	-0.347043	0.78995
PHF12	3.88624	7.60374	0.968332	0.3801
SEZ6	0.0079419	3.51436	8.78956	0.21265
MYO18A	42.4733	22.3394	-0.926966	0.4825
TIAF1	42.4733	22.3394	-0.926966	0.4825
NUFIP2	3.92069	9.28071	1.24313	0.28285
ABHD15	14.5014	12.3096	-0.236415	0.8255
GIT1	4.57487	6.95177	0.603649	0.5831
SSH2	0.447088	1.23856	1.47003	0.23295
BLMH	9.60587	19.138	0.994451	0.3688
CRLF3	1.37762	3.31497	1.26682	0.31665
TEFM	3.11745	4.32513	0.472377	0.72115
EVI2B	3.19503	2.00824	-0.669896	0.83145
EVI2A	0.875255	0.957913	0.130192	0.8613
C17orf79	71.8444	29.8579	-1.26676	0.25695
UTP6	9.02329	11.021	0.288534	0.7836
C17orf75	2.17913	2.72217	0.321003	0.77825
MYO1D	7.19829	10.1619	0.497438	0.6448
CCT6B	1.46912	0.258786	-2.50512	0.12415
RAD51D	14.3129	23.1236	0.692047	0.54265
RFFL	14.3129	23.1236	0.692047	0.54265
NLE1	3.32433	4.57008	0.459158	0.70005
SLFN11	0.713136	0.934632	0.39022	0.7613
SLFN12	0.23807	0.188316	-0.338229	0.8378
SLFN13	0.251995	0.0886252	-1.50761	0.3434
PEX12	3.3789	4.27598	0.3397	0.77545
MMP28	0.952954	0.768039	-0.311228	0.85785
CCL5	20.3587	4.84422	-2.07131	0.0972
RDM1	0.0990414	0.41777	2.07661	0.0962
CCL16	40.3982	0.696203	-5.85864	0.00265
CCL14	617.668	58.9354	-3.38963	0.01185
CCL15	617.668	58.9354	-3.38963	0.01185
CCL23	5.05222	0.119047	-5.40732	0.1095
CCL3	19.2463	1.83659	-3.38948	0.03415
CCL3L1	0.182727	0.0197565	-3.20929	0.3423
MYO19	2.36629	5.69561	1.26722	0.4573
ACACA	1.81042	6.07283	1.74605	0.1216
SYNRG	2.425	4.4518	0.876403	0.42325
DDX52	2.39209	5.16875	1.11155	0.3273
HNF1B	6.79336	17.8037	1.38998	0.21235
LOC440434	0.38827	0.859392	1.14626	0.486
SRCIN1	0.628926	1.5092	1.26282	0.3457
C17orf96	3.13168	0.372581	-3.07131	0.05445
PCGF2	9.06073	15.7482	0.797485	0.7301
PIP4K2B	4.76176	10.0413	1.07638	0.3258
CWC25	3.92542	3.24454	-0.274835	0.8171
RPL23	858.339	983.884	0.19694	0.8898
PLXDC1	0.135154	1.29703	3.26253	0.04855
CACNB1	0.145769	0.216162	0.568425	0.7144
FBXL20	1.3114	2.06898	0.657817	0.54935
MED1	1.62829	4.53487	1.4777	0.18615
PGAP3	27.2668	26.8042	-0.0246862	0.9821
MIEN1	55.9191	32.6475	-0.776369	0.4761
GSDMB	5.63952	1.0064	-2.48637	0.083
ORMDL3	159.609	89.6048	-0.832896	0.52245
MED24	10.5273	13.8106	0.391647	0.71605
NR1D1	59.3972	21.4625	-1.46858	0.2288
GJD3	2.71491	2.55289	-0.0887729	0.945
TOP2A	0.37483	8.0386	4.42264	0.0034
CCR7	0.349302	0.32935	-0.0848526	0.96075
SMARCE1	19.6165	35.9772	0.875012	0.4374
KRT222	1.83316	0.415077	-2.14288	0.1784
KRT10	8.1809	6.5572	-0.31918	0.8191
KRT23	0.120308	3.81053	4.98519	0.0214
KRT19	7.21942	20.1522	1.48098	0.2161
JUP	62.3777	51.4577	-0.277643	0.81945
LEPREL4	3.13946	4.50273	0.520282	0.67685
NT5C3L	23.5978	20.0313	-0.236399	0.8276
KLHL11	0.197362	0.625176	1.66342	0.32725
ACLY	9.6389	21.4378	1.15322	0.2929
DNAJC7	24.8836	18.2998	-0.443364	0.84925
DHX58	9.14176	0.698709	-3.70971	0.02
KAT2A	8.29757	14.8642	0.84108	0.4475
RAB5C	47.6916	59.6555	0.322919	0.7718
GHDC	18.0338	11.8747	-0.602812	0.56745
STAT5B	10.5561	10.3721	-0.0253749	0.97875
STAT3	24.4152	24.3259	-0.00528712	0.99565
PTRF	18.6133	26.346	0.50125	0.6532
PSMC3IP	12.1594	6.03254	-1.01123	0.6709
FAM134C	26.2689	19.7458	-0.411815	0.7425
PLEKHH3	10.959	4.36412	-1.32836	0.25275
EZH1	2.20833	4.08898	0.888787	0.4376
CCDC56	174.271	77.2329	-1.17404	0.29405
BECN1	16.4965	14.7662	-0.159859	0.8849
LOC388387	0.389996	0.175598	-1.15118	0.50715
AARSD1	13.5785	10.6592	-0.349231	0.74615
VAT1	36.2163	54.5589	0.591178	0.61685
BRCA1	0.716098	1.02624	0.519141	0.6978
LOC100130581	1.20078	0.610146	-0.976739	0.5058
ETV4	0.71303	2.06723	1.53567	0.30375
DUSP3	25.7785	37.6423	0.546188	0.6464
TMEM101	18.1951	27.6439	0.603411	0.58095
LSM12	15.0711	17.6422	0.227245	0.8306
HDAC5	5.68142	9.24154	0.701882	0.5223
C17orf65	1.56372	2.83364	0.857674	0.55415
ATXN7L3	7.20254	18.5226	1.36271	0.2133
UBTF	15.7484	23.6248	0.5851	0.6067
SLC25A39	93.1016	64.9299	-0.519923	0.6483
FAM171A2	0.13375	0.455067	1.76654	0.348
GPATCH8	1.86442	6.19408	1.73216	0.12165
CCDC43	3.04478	3.97179	0.383453	0.75065
GJC1	0.0882057	0.597172	2.7592	0.078
EFTUD2	11.6833	17.3389	0.569566	0.59665
GFAP	0.2803	0.0345219	-3.02139	0.12405
KIF18B	0.0270735	1.13211	5.38599	0.15385
C1QL1	0.400216	3.93443	3.29731	0.0706
DCAKD	18.7599	12.9313	-0.536782	0.6157
PLCD3	1.05353	1.83736	0.802405	0.56235
MAP3K14	3.02958	1.18376	-1.35574	0.266
ARHGAP27	1.81305	1.27073	-0.512768	0.7012
PLEKHM1	2.37054	1.79757	-0.399173	0.7311
LRRC37A4	0.430475	0.613092	0.510175	0.71055
LOC644172	0.266379	0.175003	-0.606103	0.72645
KANSL1	3.09888	10.7752	1.7979	0.1973
ARL17A	0.397379	0.0848746	-2.22711	0.3692
ARL17B	0.397379	0.0848746	-2.22711	0.3692
ARL17A	0.0948888	0.265366	1.48367	0.5707
WNT3	1.24911	2.84358	1.18681	0.4409
CDC27	4.54879	8.86405	0.962484	0.3704
MRPL45P2	0.366056	0.336413	-0.121831	0.9453
OSBPL7	0.571173	0.226614	-1.33369	0.4217
MRPL10	19.4294	15.3505	-0.339953	0.74845
SCRN2	50.0726	11.7861	-2.08693	0.07285
PRR15L	1.12138	24.387	4.44277	0.0102
COPZ2	29.4129	7.39283	-1.99225	0.10475
CBX1	7.99852	18.7353	1.22795	0.26195
SKAP1	18.4744	1.68529	-3.45446	0.0184
HOXB2	1.37965	1.30758	-0.0774088	0.96215
HOXB3	0.876373	1.06596	0.282532	0.8439
HOXB4	0.665703	0.541383	-0.298228	0.85595
HOXB5	0.773654	0.709496	-0.124894	0.95795
HOXB6	0.621992	1.35947	1.12808	0.62325
HOXB7	0.257799	0.138873	-0.892482	0.6308
SNF8	35.283	33.8918	-0.0580384	0.957
GNGT2	1.25927	0.528495	-1.25263	0.75165
ZNF652	2.71425	4.18736	0.625487	0.56105
PHB	84.7786	53.0384	-0.676663	0.56275
SPOP	12.2095	12.9326	0.0830115	0.9388
SLC35B1	56.2442	53.8017	-0.0640531	0.9528
FAM117A	6.92007	3.54891	-0.963412	0.4215
SAMD14	0.435633	0.440158	0.0149096	0.9844
PPP1R9B	5.77319	10.0434	0.798811	0.46805
COL1A1	22.8171	77.4336	1.76285	0.1881
MRPL27	101.477	45.6029	-1.15396	0.2922
LRRC59	32.4186	42.3565	0.385761	0.7409
CHAD	12.5902	7.8054	-0.689753	0.7412
ANKRD40	6.72103	10.5157	0.64579	0.55195
TOB1	157.398	44.5758	-1.82008	0.1627
SPAG9	4.18578	5.71964	0.450428	0.6754
MBTD1	2.2862	4.2986	0.910916	0.4108
COX11	16.9582	23.5614	0.474448	0.7592
MMD	3.80264	5.4438	0.517612	0.6576
TMEM100	1.45157	0.195201	-2.89458	0.0902
C17orf67	0.527209	0.0845635	-2.64027	0.25535
TRIM25	2.14832	2.10216	-0.0313391	0.9773
COIL	4.13107	6.92455	0.745207	0.5087
MRPS23	9.52483	17.1247	0.84631	0.4424
CUEDC1	1.84967	5.34636	1.53129	0.2592
VEZF1	2.52598	9.46365	1.90555	0.09305
SRSF1	17.5709	22.6129	0.363958	0.7612
MKS1	2.04014	2.68738	0.397534	0.7653
BZRAP1	0.483144	0.217089	-1.15416	0.6476
SUPT4H1	42.9156	32.4201	-0.404615	0.80075
RNF43	3.63562	14.7057	2.01611	0.3315
MTMR4	10.9241	8.95749	-0.286348	0.7961
SEPT4	18.8365	4.97549	-1.92062	0.1024
TRIM37	1.88628	4.21572	1.16023	0.32245
SKA2	4.74766	6.09218	0.359742	0.73985
PTRH2	26.4334	17.5546	-0.590516	0.6053
TUBD1	1.86372	2.44714	0.392911	0.75785
RNFT1	7.08472	8.3216	0.23215	0.837
MIR4737	328.664	954.957	1.53882	0.5362
HEATR6	1.1777	2.61117	1.14872	0.35965
LOC645638	0.378331	0.10549	-1.84254	0.42125
USP32	2.33031	4.06397	0.802364	0.45335
APPBP2	2.78179	3.69783	0.410664	0.70895
BRIP1	0.265193	0.644624	1.28142	0.35495
INTS2	0.66495	2.74355	2.04473	0.10495
MED13	4.10338	7.64309	0.897343	0.42235
CYB561	6.47914	10.5424	0.70233	0.52175
LIMD2	4.35039	1.41156	-1.62385	0.4433
STRADA	6.06408	7.93828	0.388537	0.7371
CCDC47	26.9757	33.165	0.298001	0.8066
FTSJ3	9.26717	11.1515	0.267032	0.9106
SMARCD2	36.736	23.2856	-0.657758	0.55255
CD79B	2.89965	1.09556	-1.40422	0.3701
SCN4A	0.0732735	0.272024	1.89237	0.2611
ICAM2	7.94273	7.6747	-0.0495248	0.9697
ERN1	0.693516	3.37421	2.28255	0.10075
TEX2	11.424	25.4775	1.15715	0.32345
PECAM1	7.61838	11.6043	0.607107	0.57845
POLG2	1.75606	3.62037	1.0438	0.461
DDX5	52.0031	62.6715	0.269214	0.83385
SMURF2	0.79594	2.90902	1.8698	0.15805
LOC146880	1.06672	0.772998	-0.464648	0.7624
MIR4315-1	0.866451	0.424557	-1.02916	0.4978
PLEKHM1P	0.866451	0.424557	-1.02916	0.4978
LRRC37A3	0.12543	0.331485	1.40206	0.3819
AMZ2P1	0.737447	1.50333	1.02755	0.4522
GNA13	5.20309	11.962	1.20102	0.28305
AXIN2	0.875253	0.658216	-0.411139	0.7756
CEP112	0.761564	1.21955	0.67931	0.6359
APOH	6731.2	2822.34	-1.25397	0.6504
HELZ	1.68181	4.05313	1.26902	0.2458
PSMD12	14.4225	12.2152	-0.239645	0.82195
C17orf58	7.48971	6.54242	-0.195087	0.86955
SLC16A6	0.190709	0.237679	0.317645	0.89015
WIPI1	8.12434	6.23808	-0.381148	0.73795
FAM20A	16.4873	10.9876	-0.585474	0.5938
ABCA8	6.58386	0.125214	-5.71647	0.00625
ABCA9	0.836164	0.269616	-1.63288	0.2581
ABCA6	20.1794	8.22709	-1.29443	0.25775
ABCA10	3.26538	4.69355	0.523428	0.62935
ABCA5	3.26538	4.69355	0.523428	0.62935
LOC100499467	0.0767193	0.301923	1.97652	0.30365
SLC39A11	23.7309	18.9752	-0.322651	0.7675
FAM104A	5.51863	6.58414	0.254683	0.8721
CPSF4L	0.058054	0.582826	3.3276	0.2811
CDC42EP4	14.3781	27.8269	0.952609	0.3925
MGC16275	0.369037	0.505411	0.453692	0.78385
CD300LB	0.261911	0.0799873	-1.71124	0.3562
CD300C	0.437759	0.144275	-1.60131	0.3742
CD300E	0.240456	0.064946	-1.88846	0.2927
CD300LF	0.368339	0.462055	0.327031	0.79585
NAT9	6.33296	10.0812	0.670715	0.56335
FDXR	19.7846	6.39672	-1.62897	0.15235
FADS6	8.70052	0.519787	-4.06511	0.01755
C17orf28	2.46513	1.47632	-0.739651	0.5744
ATP5H	391.446	169.237	-1.20977	0.31525
NT5C	23.6859	13.3045	-0.832109	0.61085
HN1	11.2151	17.7029	0.658543	0.54315
SUMO2	111.196	158.335	0.509874	0.67015
GGA3	3.41102	6.44201	0.917309	0.69965
MIF4GD	12.1022	15.5227	0.359111	0.88635
SLC25A19	3.92596	3.8864	-0.0146114	0.99155
GRB2	28.8911	28.2847	-0.0306056	0.97705
CASKIN2	5.26803	8.59689	0.706551	0.68235
RECQL5	4.02594	4.67069	0.21431	0.8903
GALK1	124.847	106.295	-0.232094	0.83925
H3F3B	78.5528	94.8326	0.27172	0.8304
UNC13D	2.26601	0.492842	-2.20096	0.1291
WBP2	123.667	41.745	-1.56679	0.19165
TRIM47	8.00718	13.0964	0.709808	0.5323
TRIM65	3.14998	4.55859	0.533242	0.6468
MRPL38	54.908	21.9797	-1.32084	0.2295
FBF1	0.368751	0.77874	1.0785	0.48165
ACOX1	50.8357	17.5898	-1.53111	0.2895
EVPL	0.0371564	1.03753	4.8034	0.0466
SRP68	26.9097	30.7851	0.194105	0.86275
EXOC7	14.3893	15.6691	0.122927	0.9117
FOXJ1	0.0620789	0.397453	2.67861	0.56305
RNF157	0.412519	6.05619	3.87588	0.0162
QRICH2	0.302496	0.679304	1.16714	0.4472
PRPSAP1	25.1087	30.5443	0.282714	0.7935
UBE2O	3.63365	5.65183	0.637298	0.55715
RHBDF2	3.13075	5.49152	0.810697	0.48605
CYGB	8.49563	5.40624	-0.652097	0.58465
ST6GALNAC2	1.27422	0.685012	-0.89541	0.5695
MXRA7	11.0429	20.1024	0.864245	0.42775
JMJD6	8.09939	6.45904	-0.326493	0.78225
SRSF2	49.1596	39.2082	-0.326317	0.7935
LOC100131096	0.822282	0.309094	-1.41159	0.7177
TMC6	3.1855	1.61188	-0.982773	0.56945
TK1	5.7332	5.22973	-0.132604	0.9191
SOCS3	14.9183	7.53919	-0.9846	0.371
CYTH1	11.1849	10.5453	-0.0849516	0.9354
USP36	2.21307	4.59271	1.05329	0.36185
TIMP2	23.3645	27.3423	0.226817	0.83925
LGALS3BP	176.474	54.5873	-1.69282	0.18925
CANT1	6.93318	16.3765	1.24004	0.26025
CBX8	3.73177	2.75555	-0.437519	0.74705
CBX4	14.3997	20.3226	0.497047	0.64325
TBC1D16	1.56151	2.6574	0.767077	0.5548
EIF4A3	22.3379	28.8817	0.370663	0.72935
SGSH	7.30745	7.72209	0.0796233	0.9427
LOC100294362	0.0503519	0.468977	3.2194	0.22815
FLJ90757	2.81428	10.8975	1.95317	0.099
AATK	0.386538	6.47845	4.06697	0.24575
AZI1	1.61108	2.25056	0.482255	0.70355
C17orf56	5.20043	4.53907	-0.196234	0.87035
SLC38A10	72.3231	52.218	-0.46991	0.71395
LINC00482	0.413003	0.236567	-0.803902	0.6237
TMEM105	0.333139	0.162643	-1.03441	0.54165
ACTG1	593.274	772.914	0.381609	0.82875
C17orf70	11.2656	10.6831	-0.0765927	0.94095
NPLOC4	12.8143	24.5676	0.939003	0.40485
PDE6G	1.9804	0.256784	-2.94716	0.1021
C17orf90	22.7322	13.6454	-0.736317	0.5617
ARL16	11.2758	11.7992	0.0654657	0.9535
FAM195B	65.4745	14.4281	-2.18205	0.0578
P4HB	882.419	601.836	-0.552092	0.7799
ARHGDIA	202.74	125.754	-0.689027	0.59215
ALYREF	30.5663	37.3439	0.288931	0.7865
PCYT2	62.0493	0	0	1
SIRT7	9.28503	8.10995	-0.195213	0.8665
MAFG	1.22246	1.85528	0.601849	0.6286
PYCR1	3.41164	15.6153	2.19442	0.08315
NOTUM	27.0293	27.0529	0.00126385	0.99905
STRA13	60.2922	25.7638	-1.22663	0.27335
DCXR	3437.38	148.34	-4.53433	0.01945
RFNG	64.3998	20.5891	-1.64518	0.14795
DUS1L	69.7628	30.5393	-1.19179	0.295
FASN	100.898	117.61	0.22112	0.8899
CCDC57	8.47442	1.03753	-3.02997	0.02975
CSNK1D	18.4916	26.2159	0.503573	0.65595
CD7	3.46907	1.3542	-1.35711	0.39295
SECTM1	3.27959	9.4247	1.52293	0.21935
C17orf101	8.86416	7.64836	-0.212834	0.8927
C17orf62	13.6341	15.2364	0.160298	0.93145
WDR45L	19.0454	20.2478	0.0883251	0.9316
RAB40B	9.44603	10.5599	0.160812	0.89075
B3GNTL1	1.82438	1.33513	-0.450429	0.7761
ROCK1P1	0.0747712	0.339641	2.18346	0.2386
USP14	4.69325	12.4421	1.40657	0.20185
CLUL1	0.0223674	0.272766	3.6082	0.2413
TYMS	0.870665	5.34192	2.61717	0.4579
NDC80	0.280071	1.80368	2.68708	0.099
SMCHD1	1.43678	4.77398	1.73236	0.1256
EMILIN2	0.391606	0.50184	0.357824	0.8219
MYL12A	173.286	197.823	0.191054	0.8797
MYL12B	308.391	303.746	-0.0218978	0.98775
TGIF1	30.918	17.7081	-0.80404	0.4541
FLJ35776	2.90347	1.37423	-1.07915	0.49865
LOC339290	4.5595	0.29393	-3.95533	0.01835
ARHGAP28	0.142431	0.121337	-0.231245	0.8882
PTPRM	3.14719	3.34015	0.0858494	0.93425
RAB12	18.371	10.7025	-0.779478	0.4852
CCDC165	0.495381	3.18693	2.68556	0.0535
NDUFV2	256.317	96.4937	-1.40942	0.2575
ANKRD12	1.44235	3.35843	1.21937	0.26545
TWSG1	2.7413	4.11101	0.584633	0.6033
RALBP1	10.7255	17.6155	0.715799	0.5212
RAB31	1.19032	2.49881	1.06989	0.3958
VAPA	11.1131	15.4969	0.479712	0.6704
APCDD1	3.15373	3.68038	0.222794	0.8561
NAPG	3.96321	5.10667	0.365714	0.7412
CHMP1B	15.0235	13.2692	-0.17914	0.87115
IMPA2	22.1633	13.5022	-0.714975	0.52385
TUBB6	5.28542	4.71112	-0.165949	0.897
PSMG2	34.8558	38.0996	0.128378	0.91085
SEH1L	8.76484	13.6586	0.640009	0.5633
CEP192	0.514649	2.28525	2.15069	0.08915
C18orf1	2.36624	7.53834	1.67165	0.1417
RNMT	1.51874	4.63837	1.61074	0.1562
SNRPD1	8.49517	22.1213	1.38072	0.21045
MIB1	2.14607	11.3818	2.40696	0.04015
GATA6	9.23542	11.0001	0.252271	0.8228
RBBP8	2.06617	4.9072	1.24794	0.27185
CABLES1	4.35564	2.23642	-0.961693	0.39425
RIOK3	11.0337	10.221	-0.110386	0.9194
C18orf8	9.33107	7.25667	-0.362735	0.8383
LAMA3	0.596706	0.740106	0.310712	0.8054
TTC39C	30.0463	30.7804	0.0348262	0.9771
CABYR	0.0738976	1.44598	4.29037	0.0185
IMPACT	4.58303	11.5203	1.3298	0.2248
TAF4B	0.073295	0.379961	2.37406	0.17675
DSG1	1.23812	0.00207618	-9.22001	0.171
DSG2	3.4323	0.578806	-2.56802	0.057
TTR	9859.54	134.723	-6.19345	0.04415
RNF125	5.77435	1.27337	-2.18101	0.076
RNF138	3.86771	6.64429	0.780634	0.48735
DTNA	0.950574	0.668636	-0.507578	0.7281
MAPRE2	11.0402	2.28461	-2.27275	0.0607
ZNF397	0.875804	2.4276	1.47085	0.49225
ZNF271	2.7736	3.4439	0.312282	0.7739
GALNT1	11.6389	29.9605	1.36411	0.24125
C18orf21	6.72781	9.10288	0.436187	0.7148
ELP2	14.7199	22.0253	0.5814	0.5852
MOCOS	13.7719	11.2018	-0.298	0.78325
KIAA1328	0.243033	0.898075	1.88568	0.5373
PIK3C3	3.01684	5.26908	0.804514	0.4839
SETBP1	1.09582	0.302023	-1.85928	0.18595
SLC14A1	0.223509	0.0434574	-2.36266	0.1736
SIGLEC15	0.305687	2.21793	2.85909	0.1312
HAUS1	3.61765	6.38911	0.820562	0.52845
C18orf25	2.30053	3.06472	0.413791	0.70765
RNF165	1.55059	0.0329541	-5.55622	0.02545
KATNAL2	0.853191	0.390353	-1.12809	0.4623
CTIF	4.59057	3.38236	-0.440643	0.68215
LIPG	17.6868	1.02619	-4.1073	0.00415
SCARNA17	7.36795	5.65739	-0.381127	0.82
SKA1	0.108764	0.955248	3.13467	0.07025
